商品名,分词结果,品牌词,品牌数,类别词,类别数,原始类别,原始品牌,商品CODE,标注类别词
皇室 软胶大象 TR1036,"皇室, 软, 胶, 大象, TR1036",皇室,1,,0,0-17722-17730-17734:玩具、图书音像-婴幼玩具-声音玩具,皇室,10949709,
皇室 软胶长颈鹿 TR1027,"皇室, 软, 胶, 长颈鹿, TR1027",皇室,1,,0,0-17722-17730-17734:玩具、图书音像-婴幼玩具-声音玩具,皇室,10949696,
皇室两用床边音乐铃TR5812,"皇室, 两用, 床边, 音乐, 铃, TR5812",皇室,1,音乐,1,0-17722-17730-17734:玩具、图书音像-婴幼玩具-声音玩具,皇室,9577906,
皇室婴儿床边游乐器,"皇室, 婴儿, 床边, 游, 乐器",皇室,1,"婴儿, 乐器",2,0-17722-17730-17734:玩具、图书音像-婴幼玩具-声音玩具,皇室,229038,
皇室软胶兔子,"皇室, 软, 胶, 兔子",皇室,1,,0,0-17722-17730-17734:玩具、图书音像-婴幼玩具-声音玩具,皇室,229118,
皇室软胶动物组,"皇室, 软, 胶, 动物, 组",皇室,1,动物,1,0-17722-17730-17734:玩具、图书音像-婴幼玩具-声音玩具,皇室,229301,
皇室软胶小猫,"皇室, 软, 胶, 小猫",皇室,1,,0,0-17722-17730-17734:玩具、图书音像-婴幼玩具-声音玩具,皇室,229129,
皇室软胶熊猫TR1049,"皇室, 软, 胶, 熊猫, TR1049",皇室,1,,0,0-17722-17730-17734:玩具、图书音像-婴幼玩具-声音玩具,皇室,9577611,
皇室软胶老虎,"皇室, 软, 胶, 老虎",皇室,1,,0,0-17722-17730-17734:玩具、图书音像-婴幼玩具-声音玩具,皇室,229152,
皇室软胶老鼠,"皇室, 软, 胶, 老鼠",皇室,1,,0,0-17722-17730-17734:玩具、图书音像-婴幼玩具-声音玩具,皇室,229130,
FisherPrice 费雪 音乐小骑马N4540,"FisherPrice, 费雪, 音乐, 小, 骑马, N4540",fisherprice,1,音乐,1,0-17722-17730-17735:玩具、图书音像-婴幼玩具-推拉玩具,FisherPrice 费雪,9571431,
FisherPrice 费雪 音乐爬行摇摇球M4045,"FisherPrice, 费雪, 音乐, 爬行, 摇摇, 球, M4045",fisherprice,1,音乐,1,0-17722-17730-17735:玩具、图书音像-婴幼玩具-推拉玩具,FisherPrice 费雪,9571522,
木玩世家摇摆狗YT6198,"木玩世家, 摇摆, 狗, YT6198",木玩世家,1,,0,0-17722-17730-17735:玩具、图书音像-婴幼玩具-推拉玩具,木玩世家——比好,11065999,
灿辉 拖拉学习车BB305,"灿辉, 拖拉, 学习, 车, BB305",灿辉,1,"学习, 车",2,0-17722-17730-17735:玩具、图书音像-婴幼玩具-推拉玩具,灿辉,10426105,
百利威摇摇木马(熊) 125601,"百利威, 摇摇, 木马, (, 熊, ), 125601",百利威,1,,0,0-17722-17730-17735:玩具、图书音像-婴幼玩具-推拉玩具,百利威,9617872,
百利威摇摇木马(虎) 125602,"百利威, 摇摇, 木马, (, 虎, ), 125602",百利威,1,,0,0-17722-17730-17735:玩具、图书音像-婴幼玩具-推拉玩具,百利威,9617883,
百利威米奇卡通泡泡大火车 D10003,"百利威, 米奇, 卡通, 泡泡, 大, 火车, D10003",百利威,1,卡通,1,0-17722-17730-17735:玩具、图书音像-婴幼玩具-推拉玩具,百利威,9617918,
百利威维尼滚球不倒翁 D10067,"百利威, 维, 尼, 滚球, 不倒翁, D10067",百利威,1,不倒翁,1,0-17722-17730-17735:玩具、图书音像-婴幼玩具-推拉玩具,百利威,9617996,
FisherPrice 费雪 缤纷长颈鹿摇铃,"FisherPrice, 费雪, 缤纷, 长颈鹿, 摇铃",fisherprice,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,Fisher Price 费雪,9765940,
FisherPrice 费雪 奇趣动物摇铃P7867,"FisherPrice, 费雪, 奇趣, 动物, 摇铃, P7867",fisherprice,1,"动物, 摇铃",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,FisherPrice 费雪,9571920,
FisherPrice 费雪 嬉笑小猩猩摇铃P6949,"FisherPrice, 费雪, 嬉笑, 小猩猩, 摇铃, P6949",fisherprice,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,FisherPrice 费雪,9571895,
FisherPrice 费雪 贪吃小猴摇铃,"FisherPrice, 费雪, 贪吃, 小, 猴, 摇铃",fisherprice,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,FisherPrice 费雪,9639741,
五星玩具 婴儿音乐旋转床铃 带遥控37463,"五星玩具, 婴儿, 音乐, 旋转, 床铃, 带, 遥控, 37463",五星玩具,1,"婴儿, 音乐, 床铃, 遥控",4,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,五星玩具,10629568,
优贝比 可爱卡通的婴儿摇铃组合十件套3318 （礼盒装牙胶摇铃）,"优贝比, 可, 爱卡, 通的, 婴儿, 摇铃, 组合, 十件, 套, 3318, （, 礼盒装, 牙胶, 摇铃, ）",优贝比,1,"婴儿, 摇铃",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,优贝比,10932259,
优贝比 小熊音乐转转乐 8802 360度旋转挂饰可以做牙胶摇铃(橙色 12首钢琴旋律音乐),"优贝比, 小熊, 音乐, 转转, 乐, 8802, 360, 度, 旋转, 挂饰, 可以, 做, 牙胶, 摇铃, (, 橙色, 12, 首, 钢琴, 旋律, 音乐, )",优贝比,1,"音乐, 挂饰, 牙胶, 摇铃",4,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,优贝比,10932237,
优贝比 星光投影音乐转转乐 8806 360度旋转挂饰可以做牙胶摇铃(12首钢琴旋律音乐),"优贝比, 星光, 投影, 音乐, 转转, 乐, 8806, 360, 度, 旋转, 挂饰, 可以, 做, 牙胶, 摇铃, (, 12, 首, 钢琴, 旋律, 音乐, )",优贝比,1,"音乐, 挂饰, 牙胶, 摇铃",4,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,优贝比,10932248,
南国婴宝 音乐转转乐 838-13 (12首钢琴旋律音乐小天使 新生儿礼物),"南国婴宝, 音乐, 转转, 乐, 838-13, (, 12, 首, 钢琴, 旋律, 音乐, 小天使, 新生儿, 礼物, )",南国婴宝,1,音乐,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,南国婴宝,10932191,
彩虹 摇铃 10只装,"彩虹, 摇铃, 10, 只装",彩虹,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,彩虹,9831543,
彩虹 摇铃 8只装,"彩虹, 摇铃, 8, 只装",彩虹,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,彩虹,9831532,
彩虹 欢乐鱼摇铃,"彩虹, 欢, 乐鱼, 摇铃",彩虹,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,彩虹,9831510,
木玩世家小老鼠摇铃YT8350D,"木玩世家, 小老鼠, 摇铃, YT8350D",木玩世家,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,木玩世家——比好,11065659,
澳贝 婴幼儿动物乐园摇铃套装,"澳贝, 婴幼儿, 动物, 乐园, 摇铃, 套装",澳贝,1,"动物, 摇铃, 套装",3,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842744,
澳贝 婴幼儿响铃滚滚球,"澳贝, 婴幼儿, 响铃, 滚, 滚球",澳贝,1,,0,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842700,
澳贝 婴幼儿嗽叭摇铃,"澳贝, 婴幼儿, 嗽, 叭, 摇铃",澳贝,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842506,
澳贝 婴幼儿好问爬行小蟹,"澳贝, 婴幼儿, 好问, 爬行, 小, 蟹",澳贝,1,蟹,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842722,
澳贝 婴幼儿小推车转转乐,"澳贝, 婴幼儿, 小, 推车, 转转, 乐",澳贝,1,,0,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842539,
澳贝 婴幼儿开心宝贝摇铃,"澳贝, 婴幼儿, 开心, 宝贝, 摇铃",澳贝,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842540,
澳贝 婴幼儿摇铃 3只盒装,"澳贝, 婴幼儿, 摇铃, 3, 只, 盒装",澳贝,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842573,
澳贝 婴幼儿摇铃 5只盒装,"澳贝, 婴幼儿, 摇铃, 5, 只, 盒装",澳贝,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842584,
澳贝 婴幼儿摇铃 8只盒装,"澳贝, 婴幼儿, 摇铃, 8, 只, 盒装",澳贝,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842595,
澳贝 婴幼儿放心煮摇铃 5只装,"澳贝, 婴幼儿, 放心, 煮, 摇铃, 5, 只装",澳贝,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842733,
澳贝 婴幼儿斑马摇铃（带牙胶）,"澳贝, 婴幼儿, 斑马, 摇铃, （, 带, 牙胶, ）",澳贝,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842755,
澳贝 婴幼儿海洋世界床铃,"澳贝, 婴幼儿, 海洋, 世界, 床铃",澳贝,1,"海洋, 床铃",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842620,
澳贝 婴幼儿牙胶摇铃,"澳贝, 婴幼儿, 牙胶, 摇铃",澳贝,1,"牙胶, 摇铃",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842517,
澳贝 婴幼儿花儿摇铃,"澳贝, 婴幼儿, 花儿, 摇铃",澳贝,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842551,
澳贝 婴幼儿花篮沙漏摇铃,"澳贝, 婴幼儿, 花篮, 沙漏, 摇铃",澳贝,1,"花篮, 摇铃",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842528,
澳贝 婴幼儿迪迪兔床铃,"澳贝, 婴幼儿, 迪, 迪, 兔, 床铃",澳贝,1,床铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842619,
澳贝 婴幼儿长颈鹿摇铃（带牙胶）,"澳贝, 婴幼儿, 长颈鹿, 摇铃, （, 带, 牙胶, ）",澳贝,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,澳贝,9842766,
百利威婴儿摇铃三件套 016428,"百利威, 婴儿, 摇铃, 三件套, 016428",百利威,1,"婴儿, 摇铃",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,百利威,9617123,
百利威宝宝床铃 125112,"百利威, 宝宝, 床铃, 125112",百利威,1,床铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,百利威,9617634,
百利威米奇宝宝电话摇铃 125214,"百利威, 米奇, 宝宝, 电话, 摇铃, 125214",百利威,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,百利威,9617792,
百利威米妮宝宝牙胶摇铃 125208,"百利威, 米, 妮, 宝宝, 牙胶, 摇铃, 125208",百利威,1,"米, 牙胶, 摇铃",3,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,百利威,9617736,
百利威维尼宝宝托船摇铃 125213,"百利威, 维, 尼, 宝宝, 托, 船, 摇铃, 125213",百利威,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,百利威,9617781,
皇室 双边手摇铃,"皇室, 双边, 手, 摇铃",皇室,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,328609,
皇室 小蜜蜂床边音乐铃,"皇室, 小蜜蜂, 床边, 音乐, 铃",皇室,1,音乐,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,328756,
皇室 携带电话+手拉小鸭,"皇室, 携带, 电话, +, 手拉, 小鸭",皇室,1,,0,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,11650092,
皇室 音乐铃+手摇铃,"皇室, 音乐, 铃, +, 手, 摇铃",皇室,1,"音乐, 摇铃",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,11650105,
皇室咬牙器,"皇室, 咬牙, 器",皇室,1,,0,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,229027,
皇室哑铃TR3166,"皇室, 哑铃, TR3166",皇室,1,哑铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,9577677,
皇室唦唦手摇铃,"皇室, 唦, 唦, 手, 摇铃",皇室,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,229356,
皇室奶嘴摇铃,"皇室, 奶嘴, 摇铃",皇室,1,"奶嘴, 摇铃",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,229447,
皇室奶瓶,"皇室, 奶瓶",皇室,1,奶瓶,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,229005,
皇室小蝴蝶,"皇室, 小, 蝴蝶",皇室,1,,0,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,228988,
皇室挂车玩具电话TR3424,"皇室, 挂车, 玩具, 电话, TR3424",皇室,1,玩具,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,9577804,
皇室携带电话,"皇室, 携带, 电话",皇室,1,,0,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,229345,
皇室星星喇叭,"皇室, 星星, 喇叭",皇室,1,喇叭,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,229323,
皇室水果摇铃TR3168,"皇室, 水果, 摇铃, TR3168",皇室,1,"水果, 摇铃",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,9577688,
皇室礼盒组合（中）TR3632,"皇室, 礼盒, 组合, （, 中, ）, TR3632",皇室,1,礼盒,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,9577859,
皇室礼盒组合（小）TR3631,"皇室, 礼盒, 组合, （, 小, ）, TR3631",皇室,1,礼盒,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,9577848,
皇室童车玩具风车TR3430,"皇室, 童车, 玩具, 风车, TR3430",皇室,1,"童车, 玩具",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,9577826,
皇室铃铛摇铃TR3233,"皇室, 铃铛, 摇铃, TR3233",皇室,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,9577702,
皇室附软带三键琴TR3418,"皇室, 附, 软, 带, 三, 键, 琴, TR3418",皇室,1,,0,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,9577791,
皇室鸵鸟TR3425,"皇室, 鸵鸟, TR3425",皇室,1,,0,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,皇室,9577815,
谷雨 婴儿摇铃组合 5件套,"谷雨, 婴儿, 摇铃, 组合, 5, 件, 套",谷雨,1,"婴儿, 摇铃",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,谷雨,9842313,
谷雨 婴儿摇铃组合 6件套,"谷雨, 婴儿, 摇铃, 组合, 6, 件, 套",谷雨,1,"婴儿, 摇铃",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,谷雨,9842379,
费雪可爱动物两用声光床铃N8849,"费雪, 可爱, 动物, 两用, 声光, 床铃, N8849",费雪,1,"动物, 床铃",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,费雪,10636198,
费雪可爱动物便携迷你床铃R9681,"费雪, 可爱, 动物, 便携, 迷你, 床铃, R9681",费雪,1,"动物, 便携, 床铃",3,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,费雪,10636223,
迪孚 动物乐园音乐转转乐 DF6929,"迪孚, 动物, 乐园, 音乐, 转转, 乐, DF6929",迪孚,1,"动物, 音乐",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,迪孚,10279706,
迪孚 小天使音乐转转乐 DF6926,"迪孚, 小天使, 音乐, 转转, 乐, DF6926",迪孚,1,音乐,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,迪孚,10279693,
迪孚 小蜜蜂音乐转转乐 DF6923,"迪孚, 小蜜蜂, 音乐, 转转, 乐, DF6923",迪孚,1,音乐,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,迪孚,10279671,
迪孚 旋转木马音乐转转乐 DF6924,"迪孚, 旋转, 木马, 音乐, 转转, 乐, DF6924",迪孚,1,音乐,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,迪孚,10279682,
迪孚 游乐场音乐转转乐 DF6930,"迪孚, 游乐场, 音乐, 转转, 乐, DF6930",迪孚,1,"游乐场, 音乐",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,迪孚,10279660,
钰煌 卡通音乐房子,"钰煌, 卡通, 音乐, 房子",钰煌,1,"卡通, 音乐",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,钰煌,9840442,
钰煌 婴儿翻动象 A857,"钰煌, 婴儿, 翻动, 象, A857",钰煌,1,婴儿,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,钰煌,9840282,
钰煌 益智玩具 A817,"钰煌, 益智玩具, A817",钰煌,1,益智玩具,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,钰煌,9840373,
钰煌 趣味摇铃 A853A,"钰煌, 趣味, 摇铃, A853A",钰煌,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,钰煌,9840271,
钰煌 趣味摇铃 A862,"钰煌, 趣味, 摇铃, A862",钰煌,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,钰煌,9840431,
钰煌 趣味摇铃 A919,"钰煌, 趣味, 摇铃, A919",钰煌,1,摇铃,1,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,钰煌,9840680,
钰煌 趣味音乐架 A318,"钰煌, 趣味, 音乐, 架, A318",钰煌,1,"音乐, 架",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,钰煌,9840624,
钰煌 音乐趣味摇铃架 A330AB,"钰煌, 音乐, 趣味, 摇铃, 架, A330, AB",钰煌,1,"音乐, 摇铃, 架",3,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,钰煌,9840577,
钰煌 音乐趣味玩具 A819,"钰煌, 音乐, 趣味, 玩具, A819",钰煌,1,"音乐, 玩具",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,钰煌,9840395,
钰煌 音乐车 A610,"钰煌, 音乐, 车, A610",钰煌,1,"音乐, 车",2,0-17722-17730-17736:玩具、图书音像-婴幼玩具-摇铃/床铃,钰煌,9840464,
少飞 泳圈 L （6-8kg）,"少飞, 泳, 圈, L, （, 6-8kg, ）",少飞,1,,0,0-17722-17730-17737:玩具、图书音像-婴幼玩具-婴儿泳池,少飞,10080327,
少飞 泳圈 M （4-6kg）,"少飞, 泳, 圈, M, （, 4-6kg, ）",少飞,1,,0,0-17722-17730-17737:玩具、图书音像-婴幼玩具-婴儿泳池,少飞,10080316,
少飞 泳圈 S （3-4kg）,"少飞, 泳, 圈, S, （, 3-4kg, ）",少飞,1,,0,0-17722-17730-17737:玩具、图书音像-婴幼玩具-婴儿泳池,少飞,10080305,
少飞 泳圈 XL（8kg以上）,"少飞, 泳, 圈, XL, （, 8kg, 以上, ）",少飞,1,,0,0-17722-17730-17737:玩具、图书音像-婴幼玩具-婴儿泳池,少飞,10080338,
少飞 泳池 70*80cm,"少飞, 泳池, 70, *, 80cm",少飞,1,,0,0-17722-17730-17737:玩具、图书音像-婴幼玩具-婴儿泳池,少飞,10080349,
LALABABY婴儿认知爬行垫Happy Farm,"LALABABY, 婴儿, 认知, 爬行垫, Happy, farm",lalababy,1,"婴儿, 认知, 爬行垫",3,0-17722-17730-17738:玩具、图书音像-婴幼玩具-游戏垫/游戏毯,LALABABY,9681189,
伊诗比蒂 我的探险营幕-青蛙,"伊诗比蒂, 我的, 探险, 营, 幕, -, 青蛙",伊诗比蒂,1,,0,0-17722-17730-17738:玩具、图书音像-婴幼玩具-游戏垫/游戏毯,伊诗比蒂,10132475,
伊诗比蒂 海洋游戏垫 BT-1009,"伊诗比蒂, 海洋, 游戏垫, BT-1009",伊诗比蒂,1,"海洋, 游戏垫",2,0-17722-17730-17738:玩具、图书音像-婴幼玩具-游戏垫/游戏毯,伊诗比蒂,10264718,
伊诗比蒂 超大海洋音乐夜灯游戏垫 BT-1036,"伊诗比蒂, 超, 大海洋, 音乐, 夜, 灯, 游戏垫, BT-1036",伊诗比蒂,1,"音乐, 灯, 游戏垫",3,0-17722-17730-17738:玩具、图书音像-婴幼玩具-游戏垫/游戏毯,伊诗比蒂,10264729,
伊诗比蒂小马活动吊架游戏垫BT-1016,"伊诗比蒂, 小马, 活动, 吊架, 游戏垫, BT-1016",伊诗比蒂,1,"活动, 吊架, 游戏垫",3,0-17722-17730-17738:玩具、图书音像-婴幼玩具-游戏垫/游戏毯,伊诗比蒂,9588403,
伊诗比蒂恐龙花形游戏垫BT-1035,"伊诗比蒂, 恐龙, 花, 形, 游戏垫, BT-1035",伊诗比蒂,1,游戏垫,1,0-17722-17730-17738:玩具、图书音像-婴幼玩具-游戏垫/游戏毯,伊诗比蒂,9588436,
伊诗比蒂月亮游戏垫BT-1022,"伊诗比蒂, 月亮, 游戏垫, BT-1022",伊诗比蒂,1,游戏垫,1,0-17722-17730-17738:玩具、图书音像-婴幼玩具-游戏垫/游戏毯,伊诗比蒂,9588414,
伊诗比蒂苹果游戏垫BT-1029,"伊诗比蒂, 苹果, 游戏垫, BT-1029",伊诗比蒂,1,"苹果, 游戏垫",2,0-17722-17730-17738:玩具、图书音像-婴幼玩具-游戏垫/游戏毯,伊诗比蒂,9588425,
拉迪达LADIDA 婴儿大自然游戏垫/毯,"拉迪达, LADIDA, 婴儿, 大自然, 游戏垫, /, 毯",拉迪达,1,"婴儿, 游戏垫",2,0-17722-17730-17738:玩具、图书音像-婴幼玩具-游戏垫/游戏毯,拉迪达LADIDA,9843941,
拉迪达LADIDA 婴儿智能型海洋游戏毯,"拉迪达, LADIDA, 婴儿, 智能型, 海洋, 游戏毯",拉迪达,1,"婴儿, 海洋, 游戏毯",3,0-17722-17730-17738:玩具、图书音像-婴幼玩具-游戏垫/游戏毯,拉迪达LADIDA,9843952,
拉迪达LADIDA 婴儿海底世界游戏垫/毯,"拉迪达, LADIDA, 婴儿, 海底世界, 游戏垫, /, 毯",拉迪达,1,"婴儿, 游戏垫",2,0-17722-17730-17738:玩具、图书音像-婴幼玩具-游戏垫/游戏毯,拉迪达LADIDA,9843930,
皇冠 游戏帐篷 HG5155,"皇冠, 游戏, 帐篷, HG5155",皇冠,1,"游戏, 帐篷",2,0-17722-17730-17738:玩具、图书音像-婴幼玩具-游戏垫/游戏毯,皇冠,10159689,
小泰克 可折叠学步车610615P,"小泰克, 可折叠, 学步车, 610615P",小泰克,1,学步车,1,0-17722-17730-17739:玩具、图书音像-婴幼玩具-学步玩具,little tikes小泰克,10292816,
彩田快乐海滨爬爬垫 1.8*1.5m,"彩田, 快乐, 海滨, 爬, 爬, 垫, 1.8, *, 1.5m",彩田,1,垫,1,0-17722-17730-17739:玩具、图书音像-婴幼玩具-学步玩具,彩田,9692175,
彩田快乐海滨爬爬垫 2.0*1.8m,"彩田, 快乐, 海滨, 爬, 爬, 垫, 2.0, *, 1.8m",彩田,1,垫,1,0-17722-17730-17739:玩具、图书音像-婴幼玩具-学步玩具,彩田,9692164,
彩田爱心小熊爬爬垫 1.8*1.5m,"彩田, 爱心, 小熊, 爬, 爬, 垫, 1.8, *, 1.5m",彩田,1,垫,1,0-17722-17730-17739:玩具、图书音像-婴幼玩具-学步玩具,彩田,9692197,
彩田爱心小熊爬爬垫 2.0*1.8m,"彩田, 爱心, 小熊, 爬, 爬, 垫, 2.0, *, 1.8m",彩田,1,垫,1,0-17722-17730-17739:玩具、图书音像-婴幼玩具-学步玩具,彩田,9692186,
皇室手拉小狗,"皇室, 手拉, 小狗",皇室,1,,0,0-17722-17730-17739:玩具、图书音像-婴幼玩具-学步玩具,皇室,229050,
皇室手拉小鸭,"皇室, 手拉, 小鸭",皇室,1,,0,0-17722-17730-17739:玩具、图书音像-婴幼玩具-学步玩具,皇室,229061,
袋鼠仔仔 婴幼儿学步带 黄色,"袋鼠仔仔, 婴幼儿, 学步带, 黄色",袋鼠仔仔,1,学步带,1,0-17722-17730-17739:玩具、图书音像-婴幼玩具-学步玩具,袋鼠仔仔,9841843,
迪士尼维尼爬爬垫 1.6*2.2m,"迪士尼, 维, 尼, 爬, 爬, 垫, 1.6, *, 2, ., 2m",迪士尼,1,垫,1,0-17722-17730-17739:玩具、图书音像-婴幼玩具-学步玩具,迪士尼,9692211,
迪孚 音乐学步车 DF6213,"迪孚, 音乐, 学步车, DF6213",迪孚,1,"音乐, 学步车",2,0-17722-17730-17739:玩具、图书音像-婴幼玩具-学步玩具,迪孚,10279717,
FisherPrice 费雪 海洋动物洗澡拖船M3196,"FisherPrice, 费雪, 海洋, 动物, 洗澡, 拖船, M3196",fisherprice,1,"海洋, 动物, 洗澡",3,0-17722-17730-17740:玩具、图书音像-婴幼玩具-洗澡玩具,FisherPrice 费雪,10097504,
宝乐思 电子游水鱼,"宝乐思, 电子, 游, 水鱼",宝乐思,1,电子,1,0-17722-17730-17740:玩具、图书音像-婴幼玩具-洗澡玩具,宝乐思,9540016,
瑞奇比蒂 宝宝洗澡玩具 企鹅一家 (W)12*(H)18 cm,"瑞奇比蒂, 宝宝, 洗澡玩具, 企鹅, 一家, (, W, ), 12, *, (, H, ), 18, cm",瑞奇比蒂,1,洗澡玩具,1,0-17722-17730-17740:玩具、图书音像-婴幼玩具-洗澡玩具,瑞奇比蒂,10062790,
瑞奇比蒂 宝宝洗澡玩具 小鸭子一家 (L)20*(H)12 cm,"瑞奇比蒂, 宝宝, 洗澡玩具, 小鸭子, 一家, (, L, ), 20, *, (, H, ), 12, cm",瑞奇比蒂,1,洗澡玩具,1,0-17722-17730-17740:玩具、图书音像-婴幼玩具-洗澡玩具,瑞奇比蒂,9651767,
