商品名,分词结果,品牌词,品牌数,类别词,类别数,原始类别,原始品牌,商品CODE,标注类别词
得力DELI 8565(19MM)40个筒装 长尾夹 黑色,"得力, DELI, 8565, (, 19MM, ), 40, 个, 筒, 装, 长尾夹, 黑色",得力,1,长尾夹,1,0-361-16629-16788-16861:办公用品-办公文具-装订用品-长尾夹/白钢夹/票夹,得力,9670831,长尾夹
得力DELI 8583炫彩系列(32MM)20个装 长尾夹 彩色,"得力, DELI, 8583, 炫, 彩, 系列, (, 32MM, ), 20, 个, 装, 长尾夹, 彩色",得力,1,长尾夹,1,0-361-16629-16788-16861:办公用品-办公文具-装订用品-长尾夹/白钢夹/票夹,得力,9670842,长尾夹
得力DELI 9522(2# 64MM)6个装圆形 铁票夹 镀镍色,"得力, DELI, 9522, (, 2, #, 64MM, ), 6, 个, 装, 圆形, 铁, 票夹, 镀, 镍, 色",得力,1,票夹,1,0-361-16629-16788-16861:办公用品-办公文具-装订用品-长尾夹/白钢夹/票夹,得力,9671710,票夹
易达 白钢夹 (32mm 1-1/4'' 银色) 36个/盒 12002,"易达, 白钢夹, (, 32mm, 1-1/4, ', ', 银色, ), 36, 个, /, 盒, 12002",易达,1,"白钢夹, 盒",2,0-361-16629-16788-16861:办公用品-办公文具-装订用品-长尾夹/白钢夹/票夹,易达,10278941,白钢夹
易达 黑色长尾夹(盒装) (25mm 1'') 12个/盒 10125,"易达, 黑色, 长尾夹, (, 盒装, ), (, 25mm, 1, ', ', ), 12, 个, /, 盒, 10125",易达,1,"长尾夹, 盒",2,0-361-16629-16788-16861:办公用品-办公文具-装订用品-长尾夹/白钢夹/票夹,易达,10278838,长尾夹
益而高 12页金属双孔打孔机706,"益而高, 12, 页, 金属, 双, 孔, 打孔机, 706",益而高,1,"金属, 打孔机",2,0-361-16629-16788-16862:办公用品-办公文具-装订用品-打孔机及耗材,益而高,9682080,"金属, 打孔机"
得力DELI 0222迷你型 10号针订书机 颜色随机,"得力, DELI, 0222, 迷你型, 10, 号, 针, 订书机, 颜色, 随机",得力,1,"针, 订书机, 颜色",3,0-361-16629-16788-16863:办公用品-办公文具-装订用品-订书机,得力,9671549,订书机
易达 D型订书机(短) (100个X24/6 130个X26/6 25页 蓝色) 177045,"易达, D, 型, 订书机, (, 短, ), (, 100, 个, X24/6, 130, 个, X26/6, 25, 页, 蓝色, ), 177045",易达,1,订书机,1,0-361-16629-16788-16863:办公用品-办公文具-装订用品-订书机,易达,10278496,订书机
易达 利市重型平针订书机 (多种针型适用 60页) LZ5552,"易达, 利市, 重型, 平, 针, 订书机, (, 多种, 针, 型, 适用, 60, 页, ), LZ5552",易达,1,"针, 订书机",2,0-361-16629-16788-16863:办公用品-办公文具-装订用品-订书机,易达,10278598,"针, 订书机"
易达 通用Ⅰ型订书机(附起钉器) (100个X24/6 140个X26/6 20页 黑色) 29507,"易达, 通用, Ⅰ, 型, 订书机, (, 附, 起钉器, ), (, 100, 个, X24/6, 140, 个, X26/6, 20, 页, 黑色, ), 29507",易达,1,订书机,1,0-361-16629-16788-16863:办公用品-办公文具-装订用品-订书机,易达,10278485,订书机
易达 通用启钉器 黑色 90703P,"易达, 通用, 启, 钉, 器, 黑色, 90703P",易达,99999,钉,1,0-361-16629-16788-16866:办公用品-办公文具-装订用品-起钉器,易达,10278656,"启, 钉, 器"
益而高 10#订书针 1004,"益而高, 10, #, 订书针, 1004",益而高,1,订书针,1,0-361-16629-16788-16868:办公用品-办公文具-装订用品-订书针,益而高,10954833,订书针
得力DELI 0012纸盒装 统一订书针 镀镍色,"得力, DELI, 0012, 纸盒装, 统一, 订书针, 镀, 镍, 色",得力,1,订书针,1,0-361-16629-16788-16868:办公用品-办公文具-装订用品-订书针,得力,10862267,订书针
齐心 订书钉（10#）B3057镀镍色,"齐心, 订书钉, （, 10, #, ）, B3057, 镀, 镍, 色",齐心,1,订书钉,1,0-361-16629-16788-16868:办公用品-办公文具-装订用品-订书针,齐心,9683005,订书钉
得力DELI 904四层 多功能笔筒 颜色随机,"得力, DELI, 904, 四层, 多功能, 笔筒, 颜色, 随机",得力,1,"笔筒, 颜色",2,0-361-16629-16789-16873:办公用品-办公文具-桌面工具-笔筒/笔袋,得力,9670922,笔筒
智高 2B收缩膜12支装PVC拉链袋 DY-3020,"智高, 2B, 收缩, 膜, 12支, 装, PVC, 拉链, 袋, DY-3020",智高,1,"膜, 拉链",2,0-361-16629-16789-16873:办公用品-办公文具-桌面工具-笔筒/笔袋,智高,10981530,袋
智高 折叠三层 五金笔盒 DY-2000,"智高, 折叠, 三层, 五金, 笔盒, DY-2000",智高,1,"五金, 笔盒",2,0-361-16629-16789-16873:办公用品-办公文具-桌面工具-笔筒/笔袋,智高,10981518,笔盒
智高 维尼熊多功能笔盒 DY-2030 （颜色随机发送）,"智高, 维, 尼, 熊, 多功能, 笔盒, DY-2030, （, 颜色, 随机, 发送, ）",智高,1,笔盒,1,0-361-16629-16789-16873:办公用品-办公文具-桌面工具-笔筒/笔袋,智高,570387,笔盒
艾华士 多媒体存储架5257 155*58.4*27.8cm,"艾华士, 多媒体, 存储, 架, 5257, 155, *, 58.4, *, 27.8cm",艾华士,1,"多媒体, 存储, 架",3,0-361-16630-16702-16719:办公用品-电脑?配件-电脑周边产品-光盘保护套/光盘存储用品.,艾华士,9601814,"存储, 架"
艾华士帕莱德CD盒96片8201黑,"艾华士, 帕, 莱德, CD盒, 96片, 8201, 黑",艾华士,1,cd盒,1,0-361-16630-16702-16719:办公用品-电脑?配件-电脑周边产品-光盘保护套/光盘存储用品.,艾华士,306263,cd盒
艾华士迷你CD多用盒32片7507蓝黑色,"艾华士, 迷你, CD, 多用, 盒, 32片, 7507, 蓝, 黑色",艾华士,1,"cd, 盒",2,0-361-16630-16702-16719:办公用品-电脑?配件-电脑周边产品-光盘保护套/光盘存储用品.,艾华士,463887,"cd, 盒"
艾华士防尘多功能CD盒110片7462,"艾华士, 防尘, 多功能, CD盒, 110片, 7462",艾华士,1,cd盒,1,0-361-16630-16702-16719:办公用品-电脑?配件-电脑周边产品-光盘保护套/光盘存储用品.,艾华士,189479,cd盒
怡敏信 CD-R 52速 700M 10片装 光盘（图案随机）,"怡敏信, CD, -, R, 52, 速, 700M, 10片, 装, 光盘, （, 图案, 随机, ）",怡敏信,1,cd,1,0-361-16630-16704-16711:办公用品-电脑?配件-存储产品-CD刻录盘,怡敏信,10785974,光盘
怡敏信 CD-R 52速 700M 50片装 光盘,"怡敏信, CD, -, R, 52, 速, 700M, 50片, 装, 光盘",怡敏信,1,cd,1,0-361-16630-16704-16711:办公用品-电脑?配件-存储产品-CD刻录盘,怡敏信,10785985,光盘
麦克赛尔 DVD-R 16速 4.7GB 单片装 光盘,"麦克赛尔, DVD, -, R, 16, 速, 4.7GB, 单片, 装, 光盘",麦克赛尔,1,dvd,1,0-361-16630-16704-16712:办公用品-电脑?配件-存储产品-DVD刻录盘,麦克赛尔,10785576,光盘
索尼 DVD+R 16速 4.7GB 50片装 光盘,"索尼, DVD, +, R, 16, 速, 4.7GB, 50片, 装, 光盘",索尼,1,dvd,1,0-361-16630-16704-16712:办公用品-电脑?配件-存储产品-DVD刻录盘,索尼,10785861,光盘
索尼 DVD+R 16速 4.7GB 单片装 光盘,"索尼, DVD, +, R, 16, 速, 4.7GB, 单片, 装, 光盘",索尼,1,dvd,1,0-361-16630-16704-16712:办公用品-电脑?配件-存储产品-DVD刻录盘,索尼,10785838,光盘
金童玉女红包,"金童玉女, 红包",,0,红包,1,0-361-16631-18446:办公用品-办公礼品-新年礼品,其他,10680305,红包
派克 PARKER 威雅系列胶杆红色墨水笔（钢笔）1支/盒,"派克, PARKER, 威, 雅, 系列, 胶, 杆, 红色, 墨, 水笔, （, 钢笔, ）, 1支, /, 盒",派克,1,"水笔, 盒",2,0-361-16631-18464:办公用品-办公礼品-礼品笔,派克,10614956,水笔
梦特娇 臻至宝珠笔 黑精漆鸢尾花金夹,"梦特娇, 臻, 至, 宝珠, 笔, 黑, 精, 漆, 鸢, 尾花, 金, 夹",梦特娇,1,"宝珠, 笔, 夹",3,0-361-16631-18464:办公用品-办公礼品-礼品笔,梦特娇,10785452,"宝珠, 笔"
派克 PARKER 威雅系列胶杆白色宝珠笔（签字笔）1支/盒,"派克, PARKER, 威, 雅, 系列, 胶, 杆, 白色, 宝珠, 笔, （, 签字笔, ）, 1支, /, 盒",派克,1,"宝珠, 笔, 盒",3,0-361-16631-18464:办公用品-办公礼品-礼品笔,派克,10614967,"宝珠, 笔"
花花公子 公爵宝珠笔 黑漆花梨木金夹,"花花公子, 公爵, 宝珠, 笔, 黑漆, 花梨, 木, 金, 夹",花花公子,1,"宝珠, 笔, 夹",3,0-361-16631-18464:办公用品-办公礼品-礼品笔,花花公子,10785383,"宝珠, 笔"
花花公子 前奏宝珠笔 宝石黑白夹,"花花公子, 前奏, 宝珠, 笔, 宝石, 黑白, 夹",花花公子,1,"宝珠, 笔, 夹",3,0-361-16631-18464:办公用品-办公礼品-礼品笔,花花公子,10785258,"宝珠, 笔"
花花公子 纯粹铱金笔 经典红白夹,"花花公子, 纯粹, 铱金笔, 经典, 红白, 夹",花花公子,1,夹,1,0-361-16631-18464:办公用品-办公礼品-礼品笔,花花公子,10576440,铱金笔
驰球 白鲸电子保管箱BGX-M/D-78.B1,"驰球, 白鲸, 电子, 保管箱, BGX-M/D-78.B1",驰球,1,"电子, 保管箱",2,0-361-16635-16892-16905:办公用品-办公家具-保险柜/保险箱-保管箱,驰球,10707934,"电子, 保管箱"
卜蜂莲花购物卡50元（驰球赠品）,"卜, 蜂, 莲花, 购物, 卡, 50, 元, （, 驰球, 赠品, ）",莲花,1,,0,0-361-16635-16892-16905:办公用品-办公家具-保险柜/保险箱-保管箱,其他,10982306,
威盾斯 BD-30保管箱 天惠系列,"威盾斯, BD-30, 保管箱, 天, 惠, 系列",威盾斯,1,保管箱,1,0-361-16635-16892-16905:办公用品-办公家具-保险柜/保险箱-保管箱,威盾斯,10396813,保管箱
申坤 DG-158 保管箱,"申坤, DG-158, 保管箱",申坤,1,保管箱,1,0-361-16635-16892-16905:办公用品-办公家具-保险柜/保险箱-保管箱,申坤,11042992,保管箱
申坤 DG-32 保管箱,"申坤, DG-32, 保管箱",申坤,1,保管箱,1,0-361-16635-16892-16905:办公用品-办公家具-保险柜/保险箱-保管箱,申坤,11042265,保管箱
申坤 FDG-A1/D-80-Y 移门保险箱,"申坤, FDG-A1/D-80-Y, 移, 门, 保险箱",申坤,1,"门, 保险箱",2,0-361-16635-16892-16906:办公用品-办公家具-保险柜/保险箱-电子式保险箱,申坤,11043075,保险箱
威盾斯 FDB-QB25II保险箱,"威盾斯, FDB-QB25II, 保险箱",威盾斯,1,保险箱,1,0-361-16635-16892-16906:办公用品-办公家具-保险柜/保险箱-电子式保险箱,威盾斯,10190393,保险箱
全能 SJB-48IIIB保险箱,"全能, SJB-48IIIB, 保险箱",全能,1,保险箱,1,0-361-16635-16892-16906:办公用品-办公家具-保险柜/保险箱-电子式保险箱,全能,10189987,保险箱
联华OK卡100元（驰球赠品）,"联华, OK, 卡, 100, 元, （, 驰球, 赠品, ）",联华,1,,0,0-361-16635-16892-16906:办公用品-办公家具-保险柜/保险箱-电子式保险箱,其他,10982317,
威盾斯 FDG-A1/D25I保险箱,"威盾斯, FDG-A1/D25I, 保险箱",威盾斯,1,保险箱,1,0-361-16635-16892-16906:办公用品-办公家具-保险柜/保险箱-电子式保险箱,威盾斯,10618652,保险箱
申坤 FDG-A1/D-50-Y 移门保险箱,"申坤, FDG-A1/D-50-Y, 移, 门, 保险箱",申坤,1,"门, 保险箱",2,0-361-16635-16892-16906:办公用品-办公家具-保险柜/保险箱-电子式保险箱,申坤,11043042,保险箱
申坤 FDG-A1/D-90-YS 移门保险箱,"申坤, FDG-A1/D-90, -, YS, 移, 门, 保险箱",申坤,1,"门, 保险箱",2,0-361-16635-16892-16906:办公用品-办公家具-保险柜/保险箱-电子式保险箱,申坤,11043097,保险箱
驰球 黑鲨电子式保险箱FDG-A1/D-55.F1,"驰球, 黑, 鲨, 电子式保险箱, FDG-A1/D-55, ., F1",驰球,1,"电子式保险箱, f1",2,0-361-16635-16892-16906:办公用品-办公家具-保险柜/保险箱-电子式保险箱,驰球,10707898,电子式保险箱
驰球 黑鲨电子式保险箱FDG-A1/D-85.F1,"驰球, 黑, 鲨, 电子式保险箱, FDG-A1/D-85, ., F1",驰球,1,"电子式保险箱, f1",2,0-361-16635-16892-16906:办公用品-办公家具-保险柜/保险箱-电子式保险箱,驰球,10713130,电子式保险箱
翔鹰 字母章Y-3,"翔鹰, 字母, 章, Y-3",翔鹰,99999,,0,0-361-16629-16782-16813:办公用品-办公文具-财务行政用品-印章,翔鹰,9682002,"字母, 章"
