"商品名","分词结果","品牌词","品牌数","类别词","类别数","原始类别","原始品牌","商品CODE","标注类别词"
"GE&ZI口袋装饰腰间系带复古无袖连身裙9727#","GE, &, ZI, 口袋装饰, 腰间, 系带, 复古, 无袖, 连身, 裙, 9727, #","ge","99999","","0","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11175476","连身, 裙"
"GE&ZI古早の味经典系吊带礼服裙1177#","GE, &, ZI, 古, 早, の, 味, 经典, 系, 吊带, 礼服, 裙, 1177, #","ge","99999","吊带, 礼服","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199954","吊带, 礼服, 裙"
"GE&ZI名媛丽影简约华贵围脖飘带礼服连衣裙8210#","GE, &, ZI, 名媛, 丽影, 简约, 华贵, 围脖, 飘带, 礼服, 连衣裙, 8210, #","ge","1","围脖, 礼服, 连衣裙","3","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11195496","礼服, 连衣裙"
"GE&ZI名媛气质V领大摆连衣裙黑色8116#","GE, &, ZI, 名媛, 气质, V领, 大摆, 连衣裙, 黑色, 8116, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11168777","连衣裙"
"GE&ZI哗然出众精彩亮相高贵压褶雪纺吊带连衣裙8300#","GE, &, ZI, 哗然, 出众, 精彩, 亮相, 高贵, 压, 褶, 雪纺, 吊带, 连衣裙, 8300, #","ge","1","吊带, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11198702","吊带, 连衣裙"
"GE&ZI唯美定位玫瑰仙子开式拉链雪纺花连衣裙灰色8216#","GE, &, ZI, 唯美, 定位, 玫瑰, 仙子, 开, 式, 拉链, 雪纺, 花, 连衣裙, 灰色, 8216, #","ge","1","拉链, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11169123","连衣裙"
"GE&ZI唯美演绎V领圆点时尚百折中袖连衣裙8309#","GE, &, ZI, 唯美, 演绎, V领, 圆点, 时尚, 百, 折, 中袖, 连衣裙, 8309, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11188184","连衣裙"
"GE&ZI回憶春之詩衬衫裙1252#","GE, &, ZI, 回, 憶, 春, 之, 詩, 衬衫, 裙, 1252, #","ge","99999","衬衫","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11200116","衬衫, 裙"
"GE&ZI声色华贵宴会灯笼裙1658#","GE, &, ZI, 声色, 华贵, 宴会, 灯笼, 裙, 1658, #","ge","99999","灯笼","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11200069","灯笼, 裙"
"GE&ZI复古宫廷风水彩大花花柄层叠荷叶领收腰雪纺连衣裙9687#","GE, &, ZI, 复古, 宫廷, 风, 水彩, 大, 花, 花柄, 层叠, 荷叶, 领收, 腰, 雪纺, 连衣裙, 9687, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11200263","连衣裙"
"GE&ZI复古时尚印花长袖连衣裙8109#","GE, &, ZI, 复古, 时尚, 印花, 长袖, 连衣裙, 8109, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11187921","连衣裙"
"GE&ZI复古百褶荷叶边波点雪纺连衣裙9693#","GE, &, ZI, 复古, 百, 褶, 荷叶边, 波, 点, 雪纺, 连衣裙, 9693, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11200376","连衣裙"
"GE&ZI复古荷叶边高腰雪纺连衣裙9676#","GE, &, ZI, 复古, 荷叶边, 高腰, 雪纺, 连衣裙, 9676, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199578","连衣裙"
"GE&ZI夏季浪漫七彩花编织连衣裙8111#","GE, &, ZI, 夏季, 浪漫, 七彩, 花, 编织, 连衣裙, 8111, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11187954","连衣裙"
"GE&ZI奢华高贵大牌最爱压褶提花吊带礼服连衣裙8302#","GE, &, ZI, 奢华, 高贵, 大牌, 最爱, 压, 褶, 提花, 吊带, 礼服, 连衣裙, 8302, #","ge","1","吊带, 礼服, 连衣裙","3","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11198622","吊带, 礼服, 连衣裙"
"GE&ZI女神降临维纳斯深V蕾丝性感肩带洋裙2006#","GE, &, ZI, 女神, 降临, 维纳斯, 深, V, 蕾丝, 性感, 肩带, 洋, 裙, 2006, #","ge","1","蕾丝, 肩带","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11408869",""
"GE&ZI好莱坞之梦前卫明星网状复古洋装292#","GE, &, ZI, 好莱坞, 之梦, 前卫, 明星, 网状, 复古, 洋装, 292, #","ge","1","","0","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11408847",""
"GE&ZI娇美红颜时尚性感围脖收腰荷叶边礼服连衣裙8405#","GE, &, ZI, 娇美, 红颜, 时尚, 性感, 围脖, 收, 腰, 荷叶边, 礼服, 连衣裙, 8405, #","ge","1","围脖, 礼服, 连衣裙","3","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11195770","礼服, 连衣裙"
"GE&ZI娇美红颜时尚派对必备色丁小礼服连衣裙8200#","GE, &, ZI, 娇美, 红颜, 时尚, 派对, 必备, 色, 丁, 小, 礼服, 连衣裙, 8200, #","ge","1","礼服, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199001","礼服, 连衣裙"
"GE&ZI学院风收腰翻领百褶长袖雪纺连衣裙9691#","GE, &, ZI, 学院, 风, 收, 腰, 翻领, 百, 褶, 长袖, 雪纺, 连衣裙, 9691, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11188388","连衣裙"
"GE&ZI宫廷唯美悄丽公主格子连衣裙8202#","GE, &, ZI, 宫廷, 唯美, 悄, 丽, 公主, 格子, 连衣裙, 8202, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199432","连衣裙"
"GE&ZI小资情调超显身材缀链烫珠休闲长上衣8119#","GE, &, ZI, 小资, 情调, 超, 显, 身材, 缀, 链, 烫, 珠, 休闲, 长, 上衣, 8119, #","ge","1","链, 上衣","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11200570","上衣"
"GE&ZI布达图腾羊绒印花洋装1955#","GE, &, ZI, 布达, 图腾, 羊绒, 印花, 洋装, 1955, #","ge","1","","0","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11223271",""
"GE&ZI心随风动小蝴蝶荷叶领雪纺皱连身裙9605#","GE, &, ZI, 心, 随, 风动, 小, 蝴蝶, 荷叶, 领, 雪纺, 皱, 连身, 裙, 9605, #","ge","99999","","0","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11175341","连身, 裙"
"GE&ZI性感花边V领露肩束腰雪纺连衣裙9713#","GE, &, ZI, 性感, 花边, V领, 露, 肩, 束腰, 雪纺, 连衣裙, 9713, #","ge","1","花边, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11188617","连衣裙"
"GE&ZI感性魅力时尚派对瘦腰7分袖排珠针织长上衣1508#","GE, &, ZI, 感性, 魅力, 时尚, 派对, 瘦, 腰, 7, 分, 袖, 排, 珠, 针织, 长, 上衣, 1508, #","ge","1","袖, 针织, 上衣","3","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11223191","上衣"
"GE&ZI日系清新短袖拼接雪纺连衣裙8207#","GE, &, ZI, 日, 系, 清新, 短袖, 拼接, 雪纺, 连衣裙, 8207, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11198939","连衣裙"
"GE&ZI日系胸口蕾丝边娃娃款圆领长袖印花雪纺连衣裙9712#","GE, &, ZI, 日, 系, 胸口, 蕾丝, 边, 娃娃, 款, 圆领, 长袖, 印花, 雪纺, 连衣裙, 9712, #","ge","1","蕾丝, 娃娃, 连衣裙","3","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11188026","连衣裙"
"GE&ZI时尚公主精致蝴蝶肩带礼服连衣裙8104#","GE, &, ZI, 时尚, 公主, 精致, 蝴蝶, 肩带, 礼服, 连衣裙, 8104, #","ge","1","肩带, 礼服, 连衣裙","3","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199294","肩带, 礼服, 连衣裙"
"GE&ZI时尚巴黎蝙蝠袖瘦腰包臀针织连衣裙8121#","GE, &, ZI, 时尚, 巴黎, 蝙蝠, 袖, 瘦, 腰包, 臀, 针织, 连衣裙, 8121, #","ge","1","袖, 腰包, 针织, 连衣裙","4","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11408803","连衣裙"
"GE&ZI时尚诱惑束皱蝴蝶结雪仿连衣裙8206#","GE, &, ZI, 时尚, 诱惑, 束, 皱, 蝴蝶结, 雪, 仿, 连衣裙, 8206, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11198859","连衣裙"
"GE&ZI时尚魅力红粉佳丽色丁礼服连衣裙8403#","GE, &, ZI, 时尚, 魅力, 红粉, 佳, 丽色, 丁, 礼服, 连衣裙, 8403, #","ge","1","礼服, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11195816","礼服, 连衣裙"
"GE&ZI春姿绽放精美花蕾礼服连衣裙8100#","GE, &, ZI, 春, 姿, 绽放, 精美, 花蕾, 礼服, 连衣裙, 8100, #","ge","1","礼服, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199147","礼服, 连衣裙"
"GE&ZI春色无边花边V领雪纺花长上衣黑色(配花网裹胸)8406#","GE, &, ZI, 春色, 无边, 花边, V领, 雪纺, 花, 长, 上衣, 黑色, (, 配, 花, 网, 裹, 胸, ), 8406, #","ge","1","花边, 上衣","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11168700","上衣"
"GE&ZI木耳边立领复古圆点印花雪纺长袖连衣裙9714#","GE, &, ZI, 木, 耳边, 立领, 复古, 圆点, 印花, 雪纺, 长袖, 连衣裙, 9714, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11188560","连衣裙"
"GE&ZI格子极致闪耀幻色灯笼裙蓝色1731#","GE, &, ZI, 格子, 极致, 闪耀, 幻, 色, 灯笼, 裙, 蓝色, 1731, #","ge","99999","灯笼","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11168539","灯笼, 裙"
"GE&ZI格子秀丽佳人简约大方精美钉珠收褶修身连衣裙黑色8314#","GE, &, ZI, 格子, 秀丽, 佳人, 简约, 大方, 精美, 钉, 珠, 收, 褶, 修身, 连衣裙, 黑色, 8314, #","ge","1","钉, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11168562","连衣裙"
"GE&ZI梦幻公主印花满天星连衣裙蓝色8115#","GE, &, ZI, 梦幻, 公主, 印花, 满天星, 连衣裙, 蓝色, 8115, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11168948","连衣裙"
"GE&ZI民族风大花图案棉质收腰印花长袖连衣裙9694#","GE, &, ZI, 民族, 风大, 花, 图案, 棉质, 收, 腰, 印花, 长袖, 连衣裙, 9694, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11188435","连衣裙"
"GE&ZI民族风情甜美碎花系V领雪纺长连衣裙灰色8407#","GE, &, ZI, 民族, 风情, 甜美, 碎花, 系, V领, 雪纺, 长, 连衣裙, 灰色, 8407, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11169463","连衣裙"
"GE&ZI泡泡袖横竖条纹弹力精棉口袋连衣裙7018#","GE, &, ZI, 泡泡袖, 横竖, 条纹, 弹力, 精, 棉, 口袋, 连衣裙, 7018, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11188140","连衣裙"
"GE&ZI波西米亚风羽毛系带饰坠高腰碎花雪纺连衣裙9695#","GE, &, ZI, 波西米亚, 风, 羽毛, 系带, 饰, 坠, 高腰, 碎花, 雪纺, 连衣裙, 9695, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11200183","连衣裙"
"GE&ZI流行元素休闲必备围领纯色针织长上衣1505#","GE, &, ZI, 流行, 元素, 休闲, 必备, 围, 领, 纯色, 针织, 长, 上衣, 1505, #","ge","1","针织, 上衣","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11223237","上衣"
"GE&ZI浪漫の约蝴蝶结蛋糕叠层连衣裙1125#","GE, &, ZI, 浪漫, の, 约, 蝴蝶结, 蛋糕, 叠, 层, 连衣裙, 1125, #","ge","1","蛋糕, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199603","连衣裙"
"GE&ZI漫步云端植绒圈圈花吊带礼服连衣裙1192#","GE, &, ZI, 漫步, 云端, 植绒, 圈圈, 花, 吊带, 礼服, 连衣裙, 1192, #","ge","1","吊带, 礼服, 连衣裙","3","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199807","吊带, 礼服, 连衣裙"
"GE&ZI王様in宴會層次色丁小礼裙1162#","GE, &, ZI, 王, 様, in, 宴, 會, 層, 次, 色, 丁, 小, 礼, 裙, 1162, #","ge","99999","","0","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199885","裙"
"GE&ZI玫瑰人生性感争艳玫瑰吊带礼服连衣裙8110#","GE, &, ZI, 玫瑰, 人生, 性感, 争艳, 玫瑰, 吊带, 礼服, 连衣裙, 8110, #","ge","1","吊带, 礼服, 连衣裙","3","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11187987","吊带, 礼服, 连衣裙"
"GE&ZI玫瑰花吊带光感小礼服1184#","GE, &, ZI, 玫瑰花, 吊带, 光, 感, 小, 礼服, 1184, #","ge","1","吊带, 礼服","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11200025","吊带, 礼服"
"GE&ZI甜美公主幻象之风樱桃连衣裙1502#","GE, &, ZI, 甜美, 公主, 幻象, 之风, 樱桃, 连衣裙, 1502, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199987","连衣裙"
"GE&ZI甜美学生装衬衫口袋裙连体假两件式连衣裙9708#","GE, &, ZI, 甜美, 学生装, 衬衫, 口袋, 裙, 连体, 假, 两件, 式, 连衣裙, 9708, #","ge","1","衬衫, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11188480","连衣裙"
"GE&ZI甜美教主碎花方领口袋收腰长袖雪纺连衣裙9711#","GE, &, ZI, 甜美教主, 碎花, 方领, 口袋, 收, 腰, 长袖, 雪纺, 连衣裙, 9711, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11188515","连衣裙"
"GE&ZI甜美玫瑰花朵碎花高腰雪纺连衣裙9689#","GE, &, ZI, 甜美, 玫瑰, 花朵, 碎花, 高腰, 雪纺, 连衣裙, 9689, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11200310","连衣裙"
"GE&ZI秀丽伊人晚宴必备色丁礼服连衣裙8201#","GE, &, ZI, 秀丽, 伊人, 晚宴, 必备, 色, 丁, 礼服, 连衣裙, 8201, #","ge","1","礼服, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199330","礼服, 连衣裙"
"GE&ZI窈窕淑女名门贵族收皱大腰花连衣裙8211#","GE, &, ZI, 窈窕淑女, 名门贵族, 收, 皱, 大, 腰花, 连衣裙, 8211, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11198746","连衣裙"
"GE&ZI童话色彩卡通图案圆点荷叶边长袖收腰雪纺连衣裙9688#","GE, &, ZI, 童话, 色彩, 卡通, 图案, 圆点, 荷叶边, 长袖, 收, 腰, 雪纺, 连衣裙, 9688, #","ge","1","童话, 卡通, 连衣裙","3","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11188333","连衣裙"
"GE&ZI简约华美绽放自信色丁礼服连衣裙8303#","GE, &, ZI, 简约, 华美, 绽放, 自信, 色, 丁, 礼服, 连衣裙, 8303, #","ge","1","礼服, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11196091","礼服, 连衣裙"
"GE&ZI简约宁静小格子显瘦休闲连衣裙8203#","GE, &, ZI, 简约, 宁静, 小, 格子, 显, 瘦, 休闲, 连衣裙, 8203, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199045","连衣裙"
"GE&ZI精致压皱收腰显瘦排扣优质圆领连衣裙8219#","GE, &, ZI, 精致, 压, 皱, 收, 腰, 显, 瘦, 排, 扣, 优质, 圆领, 连衣裙, 8219, #","ge","1","扣, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11200478","连衣裙"
"GE&ZI维多利亚公主亮片网纱连衣裙8318#","GE, &, ZI, 维多利亚, 公主, 亮片, 网纱, 连衣裙, 8318, #","ge","1","网纱, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11181627","连衣裙"
"GE&ZI胸前钉扣V领碎花荷叶袖飘逸雪纺裙9750#","GE, &, ZI, 胸前, 钉, 扣, V领, 碎花, 荷叶袖, 飘逸, 雪纺, 裙, 9750, #","ge","1","钉, 扣","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11373732",""
"GE&ZI花の舞简约淑女风连衣裙咖啡(配大红色腰带）9607#","GE, &, ZI, 花, の, 舞, 简约, 淑女, 风, 连衣裙, 咖啡, (, 配, 大, 红色, 腰带, ）, 9607, #","ge","1","连衣裙, 咖啡","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199841","连衣裙"
"GE&ZI花涧影成双变色礼服裙绿色1110#","GE, &, ZI, 花, 涧, 影, 成双, 变色, 礼服, 裙, 绿色, 1110, #","ge","99999","变色, 礼服","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11168982","礼服, 裙"
"GE&ZI荷叶边豹纹侧口袋无袖连衣裙9747#","GE, &, ZI, 荷叶边, 豹纹, 侧, 口袋, 无袖, 连衣裙, 9747, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11408905","连衣裙"
"GE&ZI荷叶领卡通雪纺印花高腰长袖连衣裙9681#","GE, &, ZI, 荷叶, 领, 卡通, 雪纺, 印花, 高腰, 长袖, 连衣裙, 9681, #","ge","1","卡通, 连衣裙","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11200343","连衣裙"
"GE&ZI蕾丝花边领口裹胸收腰雪纺连衣裙米色5021#","GE, &, ZI, 蕾丝花边, 领口, 裹, 胸, 收, 腰, 雪纺, 连衣裙, 米色, 5021, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11168880","连衣裙"
"GE&ZI蝴蝶结百褶圆点高腰雪纺连衣裙9692#","GE, &, ZI, 蝴蝶结, 百, 褶, 圆点, 高腰, 雪纺, 连衣裙, 9692, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11200445","连衣裙"
"GE&ZI蝴蝶飞舞泡泡袖浅露背叠层雪纺连身裙9735#","GE, &, ZI, 蝴蝶, 飞舞, 泡泡袖, 浅, 露背, 叠, 层, 雪纺, 连身, 裙, 9735, #","ge","99999","","0","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11181478","连身, 裙"
"GE&ZI豹纹印花蕾丝相拼喇叭七分袖雪纺裙9732#","GE, &, ZI, 豹纹, 印花, 蕾丝, 相, 拼, 喇叭, 七分袖, 雪纺, 裙, 9732, #","ge","1","蕾丝, 喇叭","2","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11181423",""
"GE&ZI质良品学院风格拼色格子假两件套连衣裙紫色（配黑色腰带）8217#","GE, &, ZI, 质, 良品, 学院, 风格, 拼色, 格子, 假两件套, 连衣裙, 紫色, （, 配, 黑色, 腰带, ）, 8217, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11181525","连衣裙"
"GE&ZI贵族名媛端庄入荷拼接连衣裙桃肉色（配腰带）8404#","GE, &, ZI, 贵族, 名媛, 端庄, 入, 荷, 拼接, 连衣裙, 桃, 肉色, （, 配, 腰带, ）, 8404, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11195678","连衣裙"
"GE&ZI贵族宫廷公主式压折灯笼摆礼服连衣裙黑色8313#","GE, &, ZI, 贵族, 宫廷, 公主, 式, 压, 折, 灯笼, 摆, 礼服, 连衣裙, 黑色, 8313, #","ge","1","灯笼, 礼服, 连衣裙","3","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11169429","礼服, 连衣裙"
"GE&ZI轻盈甜美荷叶领收腰韩版长袖上衣8212#","GE, &, ZI, 轻盈, 甜美, 荷叶, 领收, 腰, 韩版, 长袖, 上衣, 8212, #","ge","1","上衣","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11195634","上衣"
"GE&ZI遇見伊莎小姐丝亮抹胸裙1173#","GE, &, ZI, 遇, 見, 伊, 莎, 小姐, 丝, 亮, 抹胸, 裙, 1173, #","ge","99999","抹胸","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199921","抹胸, 裙"
"GE&ZI酷夏凉意荷叶摆挂脖连衣裙1270#","GE, &, ZI, 酷夏, 凉意, 荷叶, 摆, 挂, 脖, 连衣裙, 1270, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199727","连衣裙"
"GE&ZI野性豹纹混搭柔美雪纺羽毛饰坠雪纺连衣裙9710#","GE, &, ZI, 野性, 豹纹, 混, 搭, 柔美, 雪纺, 羽毛, 饰, 坠, 雪纺, 连衣裙, 9710, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11187874","连衣裙"
"GE&ZI韩版OL职业装金扣拼色针织连衣裙7015#","GE, &, ZI, 韩版, OL职业, 装, 金, 扣, 拼色, 针织, 连衣裙, 7015, #","ge","1","扣, 针织, 连衣裙","3","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11195452","连衣裙"
"GE&ZI韩版经典显瘦拼色压折雪纺皱连衣裙黑色8319#","GE, &, ZI, 韩版, 经典, 显, 瘦, 拼色, 压, 折, 雪纺, 皱, 连衣裙, 黑色, 8319, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11181661","连衣裙"
"GE&ZI韩版荷叶袖气质裹胸连衣裙深蓝色(配黑色裹胸)8213#","GE, &, ZI, 韩版, 荷叶袖, 气质, 裹, 胸, 连衣裙, 深蓝色, (, 配, 黑色, 裹, 胸, ), 8213, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11188220","连衣裙"
"GE&ZI风琴韵味华美灯笼摆连衣裙1191#","GE, &, ZI, 风琴, 韵味, 华美, 灯笼, 摆, 连衣裙, 1191, #","ge","1","风琴, 灯笼, 连衣裙","3","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11199681","连衣裙"
"GE&ZI飘逸荷叶袖棉质长款衬衫裙杏色(送腰带)9722#","GE, &, ZI, 飘逸, 荷叶袖, 棉质, 长款, 衬衫, 裙, 杏, 色, (, 送, 腰带, ), 9722, #","ge","99999","衬衫","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11175374","衬衫, 裙"
"GE&ZI高雅一族时尚喇叭中袖纯色蕾丝圆领上衣白色8114#","GE, &, ZI, 高雅, 一族, 时尚, 喇叭, 中袖, 纯色, 蕾丝, 圆领, 上衣, 白色, 8114, #","ge","1","喇叭, 蕾丝, 上衣","3","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11169394","上衣"
"GE&ZI魅力名媛呈现高贵V领收腰连衣裙8208#","GE, &, ZI, 魅力, 名媛, 呈现, 高贵, V, 领收, 腰, 连衣裙, 8208, #","ge","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","GE&ZI","11198780","连衣裙"
"INMAN茵曼2011夏高雅气质拼接棉麻大摆连衣裙子OP50013","INMAN茵曼, 2011, 夏, 高雅, 气质, 拼接, 棉麻, 大摆, 连, 衣, 裙子, OP50013","inman茵曼","1","裙子","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","INMAN茵曼","11753712","裙子"
"INMAN茵曼2011新款夏双层荷叶领纯棉连衣裙OP50056原价298上新9折","INMAN茵曼, 2011, 新款, 夏, 双层, 荷叶, 领, 纯棉, 连衣裙, OP50056, 原价, 298, 上, 新, 9, 折","inman茵曼","1","连衣裙","1","0-123-19491-19539-19544:服装鞋帽-女装.-女装裙子-女装连身裙","INMAN茵曼","11815217","连衣裙"
