ProductName,SplitedWords,BrandWords,品牌数,CategoryWords,类别数,CategoryName,BrandName,ProductCode
【特澳博骨瓷】正品骨质瓷12寸元平盘 主餐盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 12, 寸, 元, 平, 盘,  , 主, 餐, 盘",特澳博,1,"盘, 盘",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11833957
【特澳博骨瓷】正品骨质瓷12寸月光平盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 12, 寸, 月, 光, 平, 盘",特澳博,1,盘,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11239897
【特澳博骨瓷】正品骨质瓷26cm草帽盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 26cm, 草, 帽, 盘",特澳博,1,"帽, 盘",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216232
【特澳博骨瓷】正品骨质瓷3寸柄碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 3, 寸, 柄, 碗",特澳博,1,碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216254
【特澳博骨瓷】正品骨质瓷4.25寸骨瓷碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 4.25, 寸, 骨瓷, 碗",特澳博,1,碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11239820
【特澳博骨瓷】正品骨质瓷4.5寸柄碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 4.5, 寸, 柄, 碗",特澳博,1,碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11240167
【特澳博骨瓷】正品骨质瓷5.5寸方碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 5.5, 寸, 方, 碗",特澳博,1,碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216210
【特澳博骨瓷】正品骨质瓷5.5寸骨瓷东洋碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 5.5, 寸, 骨瓷, 东洋, 碗",特澳博,1,碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11239875
【特澳博骨瓷】正品骨质瓷5.5寸骨瓷韩碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 5.5, 寸, 骨瓷, 韩, 碗",特澳博,1,碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11239831
【特澳博骨瓷】正品骨质瓷5寸月光盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 5, 寸, 月, 光, 盘",特澳博,1,盘,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216196
【特澳博骨瓷】正品骨质瓷5寸机场碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 5, 寸, 机, 场, 碗",特澳博,1,碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11239933
【特澳博骨瓷】正品骨质瓷5寸海鲜碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 5, 寸, 海鲜, 碗",特澳博,1,"海鲜, 碗",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11240145
【特澳博骨瓷】正品骨质瓷6寸骨瓷碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 6, 寸, 骨瓷, 碗",特澳博,1,碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11239842
【特澳博骨瓷】正品骨质瓷7.5寸平盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 7.5, 寸, 平, 盘",特澳博,1,盘,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11240189
【特澳博骨瓷】正品骨质瓷7.5寸汤盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 7.5, 寸, 汤, 盘",特澳博,1,盘,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216243
【特澳博骨瓷】正品骨质瓷7寸圆平盘 骨盘 水果盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 7, 寸, 圆, 平, 盘,  , 骨, 盘,  , 水, 果盘",特澳博,1,"盘, 盘, 水, 果盘",4,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11833946
【特澳博骨瓷】正品骨质瓷7寸面碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 7, 寸, 面, 碗",特澳博,1,"面, 碗",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216209
【特澳博骨瓷】正品骨质瓷7寸风车碗 汤碗面碗  菜碗 异性碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 7, 寸, 风, 车, 碗,  , 汤, 碗面, 碗,  ,  , 菜, 碗,  , 异, 性, 碗",特澳博,1,"车, 碗, 碗面, 碗, 碗, 碗",6,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12552679
【特澳博骨瓷】正品骨质瓷8寸月光盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 8, 寸, 月, 光, 盘",特澳博,1,盘,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216323
【特澳博骨瓷】正品骨质瓷8寸点心盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 8, 寸, 点, 心, 盘",特澳博,1,盘,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216221
【特澳博骨瓷】正品骨质瓷9寸骨瓷碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 9, 寸, 骨瓷, 碗",特澳博,1,碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216298
【特澳博骨瓷】正品骨质瓷一见钟情26cm方平盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 一, 见, 钟, 情, 26cm, 方, 平, 盘",特澳博,1,"钟, 盘",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11118062
【特澳博骨瓷】正品骨质瓷一见钟情大鱼盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 一, 见, 钟, 情, 大, 鱼, 盘",特澳博,1,"钟, 鱼, 盘",3,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11118073
【特澳博骨瓷】正品骨质瓷一见钟情小吃碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 一, 见, 钟, 情, 小, 吃, 碟",特澳博,1,"钟, 碟",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11118084
【特澳博骨瓷】正品骨质瓷一见钟情方品锅,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 一, 见, 钟, 情, 方, 品, 锅",特澳博,1,钟,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11118108
【特澳博骨瓷】正品骨质瓷一见钟情方碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 一, 见, 钟, 情, 方, 碗",特澳博,1,"钟, 碗",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11118120
【特澳博骨瓷】正品骨质瓷一见钟情格味碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 一, 见, 钟, 情, 格, 味, 碟",特澳博,1,"钟, 碟",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11118095
【特澳博骨瓷】正品骨质瓷一见钟情英式中调羹,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 一, 见, 钟, 情, 英, 式, 中, 调羹",特澳博,1,"钟, 调羹",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11118119
【特澳博骨瓷】正品骨质瓷三件盖碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 三, 件, 盖碗",特澳博,1,盖碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11240178
【特澳博骨瓷】正品骨质瓷三角料碟　味碟　酱油碟醋碟　黄油碟9CM,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 三角, 料, 碟, 　, 味, 碟, 　, 酱油, 碟, 醋, 碟, 　, 黄, 油, 碟, 9cm",特澳博,1,"碟, 碟, 酱油, 碟, 醋, 碟, 油, 碟",8,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12459051
【特澳博骨瓷】正品骨质瓷两层蛋糕盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 两, 层, 蛋糕, 盘",特澳博,1,"蛋糕, 盘",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216185
【特澳博骨瓷】正品骨质瓷味碟，3寸=7.5cm味碟。调料碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 味, 碟, ，, 3, 寸, =, 7.5cm, 味, 碟, 。, 调, 料, 碟",特澳博,1,"碟, 碟, 碟",3,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12317714
【特澳博骨瓷】正品骨质瓷味碟，调料碟。4寸味碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 味, 碟, ，, 调, 料, 碟, 。, 4, 寸, 味, 碟",特澳博,1,"碟, 碟, 碟",3,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12317678
【特澳博骨瓷】正品骨质瓷平盘组合套装 中餐盘 西餐盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 平, 盘, 组合套装,  , 中, 餐, 盘,  , 西, 餐, 盘",特澳博,1,"盘, 组合套装, 盘, 盘",4,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11976924
【特澳博骨瓷】正品骨质瓷意式咖啡杯碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 意, 式, 咖啡杯, 碟",特澳博,1,"咖啡杯, 碟",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11239864
【特澳博骨瓷】正品骨质瓷折纸盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 折, 纸, 盘",特澳博,1,盘,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11239900
【特澳博骨瓷】正品骨质瓷方糖罐,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 方, 糖, 罐",特澳博,1,"糖, 罐",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11239922
【特澳博骨瓷】正品骨质瓷椭圆碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 椭, 圆, 碗",特澳博,1,碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216265
【特澳博骨瓷】正品骨质瓷水滴碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 水, 滴, 碗",特澳博,1,"水, 碗",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216276
【特澳博骨瓷】正品骨质瓷渤海鱼翅盅,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 渤海, 鱼, 翅, 盅",特澳博,1,鱼,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216312
【特澳博骨瓷】正品骨质瓷皇家玫瑰6寸面碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 皇家, 玫, 瑰, 6, 寸, 面, 碗",特澳博,1,"面, 碗",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11117525
【特澳博骨瓷】正品骨质瓷皇家玫瑰系列餐具 5寸面碗 汤碗 骨瓷碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 皇家, 玫, 瑰, 系, 列, 餐具,  , 5, 寸, 面, 碗,  , 汤, 碗,  , 骨瓷, 碗",特澳博,1,"餐具, 面, 碗, 碗, 碗",5,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12809608
【特澳博骨瓷】正品骨质瓷皇家玫瑰系列餐具 6寸果碟/骨碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 皇家, 玫, 瑰, 系, 列, 餐具,  , 6, 寸, 果, 碟, /, 骨, 碟",特澳博,1,"餐具, 碟, 碟",3,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12809595
【特澳博骨瓷】正品骨质瓷皇家玫瑰系列餐具 8寸凉菜盘/热菜盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 皇家, 玫, 瑰, 系, 列, 餐具,  , 8, 寸, 凉, 菜, 盘, /, 热, 菜, 盘",特澳博,1,"餐具, 盘, 盘",3,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12809620
【特澳博骨瓷】正品骨质瓷皇家道尔顿10寸主餐盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 皇家, 道尔顿, 10, 寸, 主, 餐, 盘",特澳博,1,盘,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11118040
【特澳博骨瓷】正品骨质瓷皇家道尔顿4寸味碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 皇家, 道尔顿, 4, 寸, 味, 碟",特澳博,1,碟,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11118028
【特澳博骨瓷】正品骨质瓷皇家道尔顿6寸麦片碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 皇家, 道尔顿, 6, 寸, 麦片, 碗",特澳博,1,"麦片, 碗",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11118039
【特澳博骨瓷】正品骨质瓷皇家道尔顿9寸汤盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 皇家, 道尔顿, 9, 寸, 汤, 盘",特澳博,1,盘,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11118051
【特澳博骨瓷】正品骨质瓷皇家道尔顿三层蛋糕盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 皇家, 道尔顿, 三, 层, 蛋糕, 盘",特澳博,1,"蛋糕, 盘",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11118017
【特澳博骨瓷】正品骨质瓷皇家道尔顿双耳汤杯加底碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 皇家, 道尔顿, 双, 耳, 汤, 杯, 加, 底, 碟",特澳博,1,"杯, 碟",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11118006
【特澳博骨瓷】正品骨质瓷碗 保鲜碗 骨瓷 (花满人间),"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 碗,  , 保鲜碗,  , 骨瓷,  , (, 花, 满, 人, 间, )",特澳博,1,"碗, 保鲜碗",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12113869
【特澳博骨瓷】正品骨质瓷碗 布丁碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 碗,  , 布丁, 碗",特澳博,1,"碗, 布丁, 碗",3,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12552680
【特澳博骨瓷】正品骨质瓷竹节毛巾碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 竹, 节, 毛巾, 碟",特澳博,1,"毛巾, 碟",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216174
【特澳博骨瓷】正品骨质瓷色釉小点心盘*凉菜碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 色, 釉, 小点心, 盘, *, 凉, 菜碟",特澳博,1,"小点心, 盘, 菜碟",3,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11239911
【特澳博骨瓷】正品骨质瓷英国皇家玫瑰10寸主餐盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 英, 国, 皇家, 玫, 瑰, 10, 寸, 主, 餐, 盘",特澳博,1,盘,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11117956
【特澳博骨瓷】正品骨质瓷英国皇家玫瑰3寸黄油碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 英, 国, 皇家, 玫, 瑰, 3, 寸, 黄, 油, 碟",特澳博,1,"油, 碟",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11115701
【特澳博骨瓷】正品骨质瓷英国皇家玫瑰4.5寸饭碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 英, 国, 皇家, 玫, 瑰, 4.5, 寸, 饭, 碗",特澳博,1,碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11117990
【特澳博骨瓷】正品骨质瓷英国皇家玫瑰4寸小吃碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 英, 国, 皇家, 玫, 瑰, 4, 寸, 小, 吃, 碟",特澳博,1,碟,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11117978
【特澳博骨瓷】正品骨质瓷英国皇家玫瑰6.25寸浅草帽碗加盖,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 英, 国, 皇家, 玫, 瑰, 6.25, 寸, 浅草, 帽, 碗, 加, 盖",特澳博,1,"帽, 碗",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11117536
【特澳博骨瓷】正品骨质瓷英国皇家玫瑰大鱼盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 英, 国, 皇家, 玫, 瑰, 大, 鱼, 盘",特澳博,1,"鱼, 盘",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11117989
【特澳博骨瓷】正品骨质瓷英国皇家玫瑰太极格味碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 英, 国, 皇家, 玫, 瑰, 太极, 格, 味, 碟",特澳博,1,碟,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11117967
【特澳博骨瓷】正品骨质瓷英国皇家玫瑰奢华系列餐具*宝鼎*,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 英, 国, 皇家, 玫, 瑰, 奢, 华, 系, 列, 餐具, *, 宝鼎, *",特澳博,1,餐具,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12844552
【特澳博骨瓷】正品骨质瓷英国皇家玫瑰峰会酱醋壶,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 英, 国, 皇家, 玫, 瑰, 峰, 会, 酱, 醋, 壶",特澳博,1,醋,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11117945
【特澳博骨瓷】正品骨质瓷莲角盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 莲, 角, 盘",特澳博,1,盘,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216301
【特澳博骨瓷】正品骨质瓷西餐的自助餐碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 西, 餐, 的, 自, 助, 餐, 碗",特澳博,1,碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216287
【特澳博骨瓷】正品骨质瓷隆达5寸骨瓷碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 隆达, 5, 寸, 骨瓷, 碗",特澳博,1,碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11216163
【特澳博骨瓷】正品骨质瓷餐具浮雕沙拉碗 西餐碗 汤碗 面碗 高汤碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 餐具, 浮, 雕, 沙拉, 碗,  , 西, 餐, 碗,  , 汤, 碗,  , 面, 碗,  , 高, 汤, 碗",特澳博,1,"餐具, 沙拉, 碗, 碗, 碗, 面, 碗, 碗",8,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12760655
【特澳博骨瓷】正品骨质瓷餐具皇家玫瑰系列 12寸西餐主餐盘,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 餐具, 皇家, 玫, 瑰, 系, 列,  , 12, 寸, 西, 餐, 主, 餐, 盘",特澳博,1,"餐具, 盘",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12844529
【特澳博骨瓷】正品骨质瓷餐具皇家玫瑰系列 7寸面碗(18cm)/汤碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 餐具, 皇家, 玫, 瑰, 系, 列,  , 7, 寸, 面, 碗, (, 18cm, ), /, 汤, 碗",特澳博,1,"餐具, 面, 碗, 碗",4,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12809631
【特澳博骨瓷】正品骨质瓷餐具皇家玫瑰系列 8寸汤盘（20cm）,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 餐具, 皇家, 玫, 瑰, 系, 列,  , 8, 寸, 汤, 盘, （, 20cm, ）",特澳博,1,"餐具, 盘",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12809619
【特澳博骨瓷】正品骨质瓷龙虾碗,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, 龙, 虾, 碗",特澳博,1,"虾, 碗",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,11239853
【特澳博骨瓷】正品骨质瓷，玉兰花毛巾碟,"【, 特澳博, 骨瓷, 】, 正, 品, 骨, 质, 瓷, ，, 玉, 兰, 花, 毛巾, 碟",特澳博,1,"毛巾, 碟",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12076403
【特澳博骨瓷】盘 平盘 骨瓷凉菜盘 10.5寸,"【, 特澳博, 骨瓷, 】, 盘,  , 平, 盘,  , 骨瓷, 凉, 菜, 盘,  , 10.5, 寸",特澳博,1,"盘, 盘, 盘",3,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12760611
【特澳博骨瓷】碗 双耳汤杯 双耳汤碗 高汤碗 西餐碗,"【, 特澳博, 骨瓷, 】, 碗,  , 双, 耳, 汤, 杯,  , 双, 耳, 汤, 碗,  , 高, 汤, 碗,  , 西, 餐, 碗",特澳博,1,"碗, 杯, 碗, 碗, 碗",5,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12809642
【特澳博骨瓷】碗 可爱陶瓷带柄汤碗 早餐杯 麦片碗,"【, 特澳博, 骨瓷, 】, 碗,  , 可爱, 陶, 瓷, 带, 柄, 汤, 碗,  , 早, 餐, 杯,  , 麦片, 碗",特澳博,1,"碗, 碗, 杯, 麦片, 碗",5,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,特澳博,12317703
茶花 小号微波餐碗 3个装 245ml (颜色随机),"茶花,  , 小号, 微, 波, 餐, 碗,  , 3, 个, 装,  , 245ml,  , (, 颜色, 随, 机, )",茶花,1,"小号, 碗",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,茶花,10155552
茶花啤酒杯*3,"茶花, 啤, 酒杯, *, 3",茶花,1,酒杯,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,茶花,11061793
金利微波碗(大)颜色随机发送,"金利, 微, 波, 碗, (, 大, ), 颜色, 随, 机, 发, 送",金利,1,"碗, 颜色",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,金利,577128
金利金利微波盖碗,"金利, 金利, 微, 波, 盖碗",金利,1,盖碗,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,金利,577082
金豹悠悦四格微波饭盒1500ml(红),"金豹, 悠悦, 四, 格, 微, 波, 饭盒, 1500ml, (, 红, )",金豹,1,饭盒,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,金豹,10832516
金豹悠悦四格微波饭盒1500ml(蓝),"金豹, 悠悦, 四, 格, 微, 波, 饭盒, 1500ml, (, 蓝, )",金豹,1,饭盒,1,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,金豹,10832527
金豹悠悦大号双层便当盒1250ml(红),"金豹, 悠悦, 大号, 双, 层, 便当盒, 1250ml, (, 红, )",金豹,1,"大号, 便当盒",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,金豹,10832505
金豹悠悦大号双层便当盒1250ml(蓝),"金豹, 悠悦, 大号, 双, 层, 便当盒, 1250ml, (, 蓝, )",金豹,1,"大号, 便当盒",2,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,金豹,10832492
陶瓷故事 精品餐具 龙泉青瓷 牡丹纹酱碟 醋碟,"陶瓷故事,  , 精, 品, 餐具,  , 龙泉, 青, 瓷,  , 牡丹, 纹, 酱, 碟,  , 醋, 碟",陶瓷故事,1,"餐具, 碟, 醋, 碟",4,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,陶瓷故事,12630807
陶瓷故事 青瓷餐具 汤勺【莲花】 天然矿物釉 健康餐具,"陶瓷故事,  , 青, 瓷, 餐具,  , 汤勺, 【, 莲花, 】,  , 天, 然, 矿, 物, 釉,  , 健康, 餐具",陶瓷故事,1,"餐具, 汤勺, 健康, 餐具",4,0-5134-5160-7258:厨房用品、清洁用品-餐具及配件-碗/碟/盘,陶瓷故事,12630681
