ProductName,SplitedWords,BrandWords,品牌数,CategoryWords,类别数,CategoryName,BrandName,ProductCode
【艺福堂】茗茶系列 特级 茉莉龙珠王 2罐装 经典礼盒,"【, 艺福堂, 】, 茗, 茶, 系, 列,  , 特, 级,  , 茉, 莉, 龙, 珠, 王,  , 2, 罐, 装,  , 经, 典, 礼盒",艺福堂,1,"茶, 罐, 礼盒",3,0-5135-17242-17263:食品、饮料、酒水-地方特产-福建特产,艺福堂,11096290
【艺福堂】食品茶点-精品茶点/洛神花/女人如花150g/袋,"【, 艺福堂, 】, 食品, 茶, 点, -, 精, 品, 茶, 点, /, 洛, 神, 花, /, 女, 人, 如, 花, 150g, /, 袋",艺福堂,1,"食品, 茶, 茶",3,0-5135-17242-17263:食品、饮料、酒水-地方特产-福建特产,艺福堂,10725221
包邮【艺福堂】2010年 武夷大红袍 100g/罐×2,"包邮, 【, 艺福堂, 】, 2010, 年,  , 武, 夷, 大, 红, 袍,  , 100g, /, 罐, ×, 2",艺福堂,1,罐,1,0-5135-17242-17263:食品、饮料、酒水-地方特产-福建特产,艺福堂,11059226
包邮【艺福堂】2010年 福建产 正宗武夷大红袍 特级 50g/袋×2,"包邮, 【, 艺福堂, 】, 2010, 年,  , 福建, 产,  , 正, 宗, 武, 夷, 大, 红, 袍,  , 特, 级,  , 50g, /, 袋, ×, 2",艺福堂,1,福建,1,0-5135-17242-17263:食品、饮料、酒水-地方特产-福建特产,艺福堂,11059237
包邮【艺福堂】2011年新茶叶 武夷山金骏眉 极品红茶 45g/袋 正山小种,"包邮, 【, 艺福堂, 】, 2011, 年, 新茶叶,  , 武夷山, 金, 骏, 眉,  , 极, 品, 红茶,  , 45g, /, 袋,  , 正, 山小, 种",艺福堂,1,"武夷山, 红茶",2,0-5135-17242-17263:食品、饮料、酒水-地方特产-福建特产,艺福堂,10724682
包邮【艺福堂】精选茗茶系列 乌龙茶 2010年 武夷大红袍 30g/盒,"包邮, 【, 艺福堂, 】, 精, 选, 茗, 茶, 系, 列,  , 乌龙茶,  , 2010, 年,  , 武, 夷, 大, 红, 袍,  , 30g, /, 盒",艺福堂,1,"茶, 乌龙茶, 盒",3,0-5135-17242-17263:食品、饮料、酒水-地方特产-福建特产,艺福堂,11059248
艺福堂】 工夫红茶 2011年新茶 特级 金骏眉 品尝装,"艺福堂, 】,  , 工, 夫, 红茶,  , 2011, 年, 新茶,  , 特, 级,  , 金, 骏, 眉,  , 品, 尝, 装",艺福堂,1,红茶,1,0-5135-17242-17263:食品、饮料、酒水-地方特产-福建特产,艺福堂,10724057
艺福堂茶点/茶食品 台湾工艺茶点蜜饯 蜜金桔250g/袋 营养美味,"艺福堂, 茶, 点, /, 茶, 食品,  , 台湾, 工艺茶, 点, 蜜饯,  , 蜜, 金桔, 250g, /, 袋,  , 营养, 美, 味",艺福堂,1,"茶, 茶, 食品, 蜜饯, 营养",5,0-5135-17242-17263:食品、饮料、酒水-地方特产-福建特产,艺福堂,10725243
白巧克力面包干 越南tipo面包干300克 早餐佳品,"白, 巧克力, 面包, 干,  , 越南, tipo, 面包, 干, 300, 克,  , 早, 餐, 佳, 品",tipo,1,"巧克力, 面包, 面包",3,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,TIPO,11178077
四川特产 美味下饭菜 京韩四季木耳榨菜80克,"四川特产,  , 美, 味, 下, 饭, 菜,  , 京韩, 四季, 木, 耳, 榨, 菜, 80, 克",京韩,1,四川特产,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,京韩,11362428
四川特产 美味下饭菜 京韩四季红油菊芋80克,"四川特产,  , 美, 味, 下, 饭, 菜,  , 京韩, 四季, 红, 油, 菊, 芋, 80, 克",京韩,1,"四川特产, 油",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,京韩,11362439
四川特产 美味下饭菜 京韩四季红油豇豆80克,"四川特产,  , 美, 味, 下, 饭, 菜,  , 京韩, 四季, 红, 油, 豇, 豆, 80, 克",京韩,1,"四川特产, 油",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,京韩,11362440
四川特产 美味下饭菜 京韩四季麻辣海带丝80克,"四川特产,  , 美, 味, 下, 饭, 菜,  , 京韩, 四季, 麻, 辣, 海带, 丝, 80, 克",京韩,1,"四川特产, 海带",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,京韩,11362417
四川特产 美味下饭菜 京韩四季麻辣萝卜干80克,"四川特产,  , 美, 味, 下, 饭, 菜,  , 京韩, 四季, 麻, 辣, 萝, 卜, 干, 80, 克",京韩,1,四川特产,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,京韩,11362451
四川名小吃 伞塔牌担担面调料240g（内含8小包）,"四川, 名, 小, 吃,  , 伞塔牌, 担, 担, 面, 调, 料, 240g, （, 内, 含, 8, 小, 包, ）",四川,1,面,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,伞塔牌,10723543
川味特色调料 伞塔牌杂酱面调料240g（内含8小包）,"川味, 特, 色, 调, 料,  , 伞塔牌, 杂, 酱, 面, 调, 料, 240g, （, 内, 含, 8, 小, 包, ）",伞塔牌,1,面,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,伞塔牌,10723565
消夏冰粉粉 好玩又好吃 冰喜郎冰粉粉原味40克 可兑1斤水,"消, 夏, 冰, 粉, 粉,  , 好, 玩, 又, 好, 吃,  , 冰喜郎, 冰, 粉, 粉, 原, 味, 40, 克,  , 可, 兑, 1, 斤, 水",冰喜郎,1,"粉, 粉, 粉, 粉, 水",5,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,冰喜郎,11177701
华立园川味油焖金菇麻辣味170克 农家小菜,"华立园, 川味, 油焖, 金, 菇, 麻, 辣, 味, 170, 克,  , 农, 家, 小, 菜",华立园,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,华立园,10936397
华立园川味金菇脆笋麻辣味170克 农家小菜,"华立园, 川味, 金, 菇, 脆, 笋, 麻, 辣, 味, 170, 克,  , 农, 家, 小, 菜",华立园,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,华立园,10936386
川味海鲜 口水族回锅鱼烧烤味45克,"川味, 海鲜,  , 口水族, 回, 锅, 鱼, 烧烤, 味, 45, 克",口水族,1,"海鲜, 鱼, 烧烤",3,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,口水族,11178226
川味海鲜 口水族回锅鱼香辣味45克,"川味, 海鲜,  , 口水族, 回, 锅, 鱼, 香辣味, 45, 克",口水族,1,"海鲜, 鱼",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,口水族,11178215
川味海鲜 口水族川味海产烧烤金鱼柳45克,"川味, 海鲜,  , 口水族, 川味, 海, 产, 烧烤, 金鱼, 柳, 45, 克",口水族,1,"海鲜, 烧烤",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,口水族,11178248
川味海鲜 口水族川味海产脆虾50克,"川味, 海鲜,  , 口水族, 川味, 海, 产, 脆, 虾, 50, 克",口水族,1,"海鲜, 虾",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,口水族,11178180
川味海鲜 口水族川味海产香辣金鱼柳45克,"川味, 海鲜,  , 口水族, 川味, 海, 产, 香, 辣, 金鱼, 柳, 45, 克",口水族,1,海鲜,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,口水族,11178237
川味海鲜 口水族烤鱿鱼丝42g,"川味, 海鲜,  , 口水族, 烤, 鱿鱼丝, 42g",口水族,1,"海鲜, 鱿鱼丝",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,口水族,10723601
川味海鲜 口水族烤鳕鱼清香海产45g,"川味, 海鲜,  , 口水族, 烤, 鳕, 鱼, 清, 香, 海, 产, 45g",口水族,1,"海鲜, 鱼",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,口水族,10723598
川味海鲜 口水族盖鱼排烧烤味45克,"川味, 海鲜,  , 口水族, 盖, 鱼, 排, 烧烤, 味, 45, 克",口水族,1,"海鲜, 鱼, 烧烤",3,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,口水族,11178204
川味海鲜 口水族盖鱼排香辣味45克,"川味, 海鲜,  , 口水族, 盖, 鱼, 排, 香辣味, 45, 克",口水族,1,"海鲜, 鱼",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,口水族,11178191
合意木糖醇 无糖 核桃软糖散装称重400克,"合意, 木糖醇,  , 无糖,  , 核桃, 软, 糖, 散, 装, 称, 重, 400, 克",合意,1,"核桃, 糖",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,合意,11011817
合意红枣核桃软糖散装称重400克,"合意, 红, 枣, 核桃, 软, 糖, 散, 装, 称, 重, 400, 克",合意,1,"核桃, 糖",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,合意,11011840
合意花生软糖 低糖型散装称重400克,"合意, 花生, 软, 糖,  , 低, 糖, 型, 散, 装, 称, 重, 400, 克",合意,1,"花生, 糖, 糖",3,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,合意,11011839
劲道过瘾 品品牛板筋4味量贩装120克,"劲道, 过瘾,  , 品品, 牛板筋, 4, 味, 量贩, 装, 120, 克",劲道,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,品品,10936319
劲道过瘾 品品牛板筋烧烤片108克,"劲道, 过瘾,  , 品品, 牛板筋, 烧烤, 片, 108, 克",劲道,1,烧烤,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,品品,10936331
劲道过瘾 品品牛板筋烧烤片40克,"劲道, 过瘾,  , 品品, 牛板筋, 烧烤, 片, 40, 克",劲道,1,烧烤,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,品品,10936295
劲道过瘾 品品牛板筋红烧片108克,"劲道, 过瘾,  , 品品, 牛板筋, 红, 烧, 片, 108, 克",劲道,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,品品,10936342
劲道过瘾 品品牛板筋颗粒式立式包58克,"劲道, 过瘾,  , 品品, 牛板筋, 颗, 粒, 式, 立, 式, 包, 58, 克",劲道,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,品品,10936308
劲道过瘾 品品牛板筋香辣片40克,"劲道, 过瘾,  , 品品, 牛板筋, 香, 辣, 片, 40, 克",劲道,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,品品,10936284
劲道过瘾 品品牛板筋麻辣片108克,"劲道, 过瘾,  , 品品, 牛板筋, 麻, 辣, 片, 108, 克",劲道,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,品品,10936320
壹品源火爆跳跳鱼醇香味160克,"壹品源, 火, 爆, 跳, 跳, 鱼, 醇, 香, 味, 160, 克",壹品源,1,鱼,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,壹品源,11178022
壹品源火爆跳跳鱼麻辣味160克,"壹品源, 火, 爆, 跳, 跳, 鱼, 麻, 辣, 味, 160, 克",壹品源,1,鱼,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,壹品源,11178011
越南原产如香惠香第一排糖180克 4层美味 层层惊喜,"越南, 原, 产, 如香惠香, 第一, 排, 糖, 180, 克,  , 4, 层, 美, 味,  , 层, 层, 惊, 喜",如香惠香,1,糖,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,如香惠香,11177698
越南原产如香惠香第一排糖450克 4层美味 层层惊喜,"越南, 原, 产, 如香惠香, 第一, 排, 糖, 450, 克,  , 4, 层, 美, 味,  , 层, 层, 惊, 喜",如香惠香,1,糖,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,如香惠香,11177687
四川一绝 宜宾芽菜 下饭菜 爽口榨菜五香味70克,"四川, 一, 绝,  , 宜宾, 芽, 菜,  , 下, 饭, 菜,  , 爽, 口, 榨, 菜, 五香味, 70, 克",四川,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,宜宾,10723532
香脆好滋味 川洋锅巴孜然味80g,"香, 脆, 好, 滋, 味,  , 川洋, 锅, 巴, 孜, 然, 味, 80g",川洋,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,川洋,11178179
香脆好滋味 川洋锅巴川辣烧烤味80g,"香, 脆, 好, 滋, 味,  , 川洋, 锅, 巴, 川, 辣, 烧烤, 味, 80g",川洋,1,烧烤,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,川洋,10723623
香脆好滋味 川洋锅巴麻辣味80g,"香, 脆, 好, 滋, 味,  , 川洋, 锅, 巴, 麻, 辣, 味, 80g",川洋,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,川洋,11178168
香脆好滋味 川洋锅巴黑胡椒牛排味80g,"香, 脆, 好, 滋, 味,  , 川洋, 锅, 巴, 黑, 胡, 椒, 牛排, 味, 80g",川洋,1,牛排,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,川洋,10723634
香脆好滋味 川洋黑米锅巴激爽香辣味80g,"香, 脆, 好, 滋, 味,  , 川洋, 黑米, 锅, 巴, 激, 爽, 香辣味, 80g",川洋,1,黑米,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,川洋,10723645
川味调料 香辣无比 川老汇辣椒面100g,"川味, 调, 料,  , 香, 辣, 无, 比,  , 川老汇, 辣, 椒, 面, 100g",川老汇,1,面,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,川老汇,10723656
川菜色香味调料 川老汇郫县豆瓣800g,"川, 菜, 色, 香, 味, 调, 料,  , 川老汇, 郫, 县, 豆, 瓣, 800g",川老汇,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,川老汇,10723667
四川特产 川蒲脆磨坊原味230克,"四川特产,  , 川蒲, 脆, 磨, 坊, 原, 味, 230, 克",川蒲,1,四川特产,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,川蒲,10942628
四川特产 川蒲脆磨坊番茄味230克,"四川特产,  , 川蒲, 脆, 磨, 坊, 番茄味, 230, 克",川蒲,1,四川特产,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,川蒲,10942639
四川特产 川蒲脆磨坊紫薯脆片原味230克,"四川特产,  , 川蒲, 脆, 磨, 坊, 紫, 薯, 脆, 片, 原, 味, 230, 克",川蒲,1,四川特产,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,川蒲,10942640
四川特产川蒲蛋苕酥260克 早餐充饥零食,"四川特产, 川蒲, 蛋, 苕, 酥, 260, 克,  , 早, 餐, 充, 饥, 零食",川蒲,1,"四川特产, 零食",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,川蒲,10942651
四川特产 清香脆嫩 川辣妹山椒鸽肚60克,"四川特产,  , 清, 香, 脆, 嫩,  , 川辣妹, 山, 椒, 鸽, 肚, 60, 克",川辣妹,1,四川特产,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,川辣妹,10936400
四川巴山特产 川驰香菇牛肉条100克,"四川, 巴, 山, 特产,  , 川驰, 香菇, 牛肉, 条, 100, 克",四川,1,"特产, 香菇, 牛肉",3,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,川驰,10936422
低热清肠胃 巴石山珍峨眉山雪魔芋200克,"低, 热, 清, 肠, 胃,  , 巴石, 山珍, 峨, 眉, 山, 雪, 魔, 芋, 200, 克",巴石,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,巴石,10942504
四川特产山珍 巴石山珍鸡棕菌200克,"四川特产, 山珍,  , 巴石, 山珍, 鸡, 棕, 菌, 200, 克",山珍,1,四川特产,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,巴石,10942526
四川特产山珍 巴石竹荪50g 天然绿色,"四川特产, 山珍,  , 巴石, 竹, 荪, 50g,  , 天, 然, 绿, 色",山珍,1,四川特产,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,巴石,10723690
四川特产山珍 巴石野生牛肝菌150克 营养野生菌,"四川特产, 山珍,  , 巴石, 野, 生, 牛, 肝, 菌, 150, 克,  , 营养, 野, 生, 菌",山珍,1,"四川特产, 营养",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,巴石,10942515
四川特产干货 巴石茶树菇150克 盖嫩柄脆,"四川特产, 干货,  , 巴石, 茶, 树, 菇, 150, 克,  , 盖, 嫩, 柄, 脆",巴石,1,"四川特产, 干货, 茶",3,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,巴石,10942537
四川甘孜特产 张大哥香薰牦牛肉150克,"四川, 甘, 孜, 特产,  , 张大哥, 香, 薰, 牦, 牛肉, 150, 克",四川,1,"特产, 牛肉",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,张大哥,10936433
四川阆中特产 张飞牛肉原味225克,"四川, 阆, 中, 特产,  , 张飞, 牛肉, 原, 味, 225, 克",四川,1,"特产, 牛肉",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,张飞,10936364
四川甘孜特产 李大姐五香牦牛肉干46克,"四川, 甘, 孜, 特产,  , 李大姐, 五, 香, 牦, 牛肉干, 46, 克",四川,1,"特产, 牛肉干",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,李大姐,10936455
四川甘孜特产 李大姐坨坨牦牛肉150克,"四川, 甘, 孜, 特产,  , 李大姐, 坨, 坨, 牦, 牛肉, 150, 克",四川,1,"特产, 牛肉",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,李大姐,10936444
四川甘孜特产 李大姐麻辣牦牛肉干46克,"四川, 甘, 孜, 特产,  , 李大姐, 麻, 辣, 牦, 牛肉干, 46, 克",四川,1,"特产, 牛肉干",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,李大姐,10936466
四川汉源特产 顶级南美车厘子品种 超大樱桃干230克,"四川, 汉, 源, 特产,  , 顶, 级, 南, 美, 车, 厘, 子, 品, 种,  , 超, 大, 樱, 桃, 干, 230, 克",四川,1,"特产, 车",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,果派,11362508
棒棒娃手撕牛肉五香味98g（布袋装）,"棒棒娃, 手, 撕, 牛肉, 五香味, 98g, （, 布, 袋, 装, ）",棒棒娃,1,牛肉,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,棒棒娃,10722926
棒棒娃手撕牛肉五香味98g（纸袋装）,"棒棒娃, 手, 撕, 牛肉, 五香味, 98g, （, 纸, 袋, 装, ）",棒棒娃,1,牛肉,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,棒棒娃,10722937
棒棒娃手撕牛肉麻辣味98g（纸袋装）,"棒棒娃, 手, 撕, 牛肉, 麻, 辣, 味, 98g, （, 纸, 袋, 装, ）",棒棒娃,1,牛肉,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,棒棒娃,10722915
棒棒娃阿吉郎羌寨爽口兔五香味82克,"棒棒娃, 阿, 吉, 郎, 羌, 寨, 爽, 口, 兔, 五香味, 82, 克",棒棒娃,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,棒棒娃,11178306
棒棒娃阿吉郎羌寨爽口兔烧烤味82克,"棒棒娃, 阿, 吉, 郎, 羌, 寨, 爽, 口, 兔, 烧烤, 味, 82, 克",棒棒娃,1,烧烤,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,棒棒娃,11178317
棒棒娃雪山牦牛肉卤汁牛肉五香味102g,"棒棒娃, 雪山, 牦, 牛肉, 卤, 汁, 牛肉, 五香味, 102g",棒棒娃,1,"牛肉, 牛肉",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,棒棒娃,10723361
棒棒娃雪山牦牛肉酱香牛肉香辣味102g,"棒棒娃, 雪山, 牦, 牛肉, 酱香, 牛肉, 香辣味, 102g",棒棒娃,1,"牛肉, 牛肉",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,棒棒娃,10723350
四川特产私房菜 沈师傅鸡蛋干100克,"四川特产, 私房菜,  , 沈师傅, 鸡蛋, 干, 100, 克",沈师傅,1,"四川特产, 私房菜, 鸡蛋",3,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,沈师傅,10942548
四川下饭美味 海会寺白菜豆腐乳200克,"四川, 下, 饭, 美, 味,  , 海会寺, 白, 菜, 豆腐乳, 200, 克",四川,1,豆腐乳,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,海会寺,10942480
巴蜀特产 牛浪汉泡椒牛肉60克,"巴, 蜀, 特产,  , 牛浪汉, 泡椒, 牛肉, 60, 克",牛浪汉,1,"特产, 牛肉",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,牛浪汉,10942571
巴蜀特产 牛浪汉烧烤牛肉60克,"巴, 蜀, 特产,  , 牛浪汉, 烧烤, 牛肉, 60, 克",牛浪汉,1,"特产, 烧烤, 牛肉",3,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,牛浪汉,10942582
巴蜀特产 牛浪汉麻辣牛肉60克,"巴, 蜀, 特产,  , 牛浪汉, 麻, 辣, 牛肉, 60, 克",牛浪汉,1,"特产, 牛肉",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,牛浪汉,10942593
酸甜可口 猫哆哩酸角果派40g,"酸, 甜, 可, 口,  , 猫哆哩, 酸, 角, 果派, 40g",猫哆哩,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,猫哆哩,10723576
美味香辣兔 老祖母香辣兔五香味85g,"美, 味, 香, 辣, 兔,  , 老祖母, 香, 辣, 兔, 五香味, 85g",老祖母,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,老祖母,10723725
美味香辣兔 老祖母香辣兔泡椒味85g,"美, 味, 香, 辣, 兔,  , 老祖母, 香, 辣, 兔, 泡椒, 味, 85g",老祖母,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,老祖母,10723714
美味香辣兔 老祖母香辣兔麻辣味85g,"美, 味, 香, 辣, 兔,  , 老祖母, 香, 辣, 兔, 麻, 辣, 味, 85g",老祖母,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,老祖母,10723703
【艺福堂】2011年新茶叶/小叶苦丁茶/青山绿水茶250克/罐 清香四溢饮之微苦,"【, 艺福堂, 】, 2011, 年, 新茶叶, /, 小, 叶, 苦, 丁, 茶, /, 青, 山, 绿, 水, 茶, 250, 克, /, 罐,  , 清, 香, 四, 溢, 饮, 之, 微, 苦",艺福堂,1,"茶, 水, 茶, 罐",4,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,艺福堂,11111641
【艺福堂】2011新茶叶  青山绿水茶苦丁茶 品尝装3克/袋,"【, 艺福堂, 】, 2011, 新茶叶,  ,  , 青, 山, 绿, 水, 茶, 苦, 丁, 茶,  , 品, 尝, 装, 3, 克, /, 袋",艺福堂,1,"水, 茶, 茶",3,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,艺福堂,11111652
【艺福堂】强烈推荐-有机绿茶/茶叶-2011年彭山翠芽3g/袋,"【, 艺福堂, 】, 强, 烈, 推, 荐, -, 有, 机, 绿, 茶, /, 茶叶, -, 2011, 年, 彭, 山, 翠, 芽, 3g, /, 袋",艺福堂,1,"茶, 茶叶",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,艺福堂,10726622
"【艺福堂】有机绿茶/茶叶-2011年彭山翠芽双龙礼盒,送礼佳品","【, 艺福堂, 】, 有, 机, 绿, 茶, /, 茶叶, -, 2011, 年, 彭, 山, 翠, 芽, 双, 龙, 礼盒, ,, 送, 礼, 佳, 品",艺福堂,1,"茶, 茶叶, 礼盒",3,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,艺福堂,10724751
【艺福堂】特荐/超好/1月新果高品质冻干柠檬片 30克罐,"【, 艺福堂, 】, 特, 荐, /, 超, 好, /, 1, 月, 新, 果, 高, 品, 质, 冻, 干, 柠, 檬, 片,  , 30, 克, 罐",艺福堂,1,罐,1,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,艺福堂,10725798
【艺福堂】精选茗茶2011年新茶叶上市-四川峨眉山竹叶青60g/罐,"【, 艺福堂, 】, 精, 选, 茗, 茶, 2011, 年, 新茶叶, 上, 市, -, 四川, 峨, 眉, 山, 竹叶青, 60g, /, 罐",艺福堂,1,"茶, 罐",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,艺福堂,10725209
包邮【艺福堂】2011年 新茶叶 四川青山绿水 小叶苦丁茶 50g/罐,"包邮, 【, 艺福堂, 】, 2011, 年,  , 新茶叶,  , 四川, 青, 山, 绿, 水,  , 小, 叶, 苦, 丁, 茶,  , 50g, /, 罐",艺福堂,1,"水, 茶, 罐",3,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,艺福堂,11059260
包邮【艺福堂】特荐 超好 1月新果高品质冻干柠檬片 50克/袋×3 送手提袋,"包邮, 【, 艺福堂, 】, 特, 荐,  , 超, 好,  , 1, 月, 新, 果, 高, 品, 质, 冻, 干, 柠, 檬, 片,  , 50, 克, /, 袋, ×, 3,  , 送, 手, 提, 袋",艺福堂,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,艺福堂,11096369
包邮【艺福堂】精选茗茶/苦丁茶/2011年新茶叶 青山绿水茶(顶级)苦丁茶50g /盒,"包邮, 【, 艺福堂, 】, 精, 选, 茗, 茶, /, 苦, 丁, 茶, /, 2011, 年, 新茶叶,  , 青, 山, 绿, 水, 茶, (, 顶, 级, ), 苦, 丁, 茶, 50g,  , /, 盒",艺福堂,1,"茶, 茶, 水, 茶, 茶, 盒",6,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,艺福堂,11059271
艺福堂绿茶 2011年新茶叶 早春明前四川峨眉竹叶青 特级50克/罐,"艺福堂, 绿, 茶,  , 2011, 年, 新茶叶,  , 早, 春, 明前, 四川, 峨, 眉, 竹叶青,  , 特, 级, 50, 克, /, 罐",艺福堂,1,"茶, 罐",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,艺福堂,11031246
艺福堂绿茶 2011年新茶叶 早春明前四川竹叶青 特级250克罐,"艺福堂, 绿, 茶,  , 2011, 年, 新茶叶,  , 早, 春, 明前, 四川, 竹叶青,  , 特, 级, 250, 克, 罐",艺福堂,1,"茶, 罐",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,艺福堂,11031257
艺福堂绿茶 2011年新茶叶 早春明前四川青叶甘露 20袋/盒,"艺福堂, 绿, 茶,  , 2011, 年, 新茶叶,  , 早, 春, 明前, 四川, 青, 叶, 甘露,  , 20, 袋, /, 盒",艺福堂,1,"茶, 盒",2,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,艺福堂,11031268
蜀香豪客川味兰花豆五香味43克,"蜀香豪客, 川味, 兰花豆, 五香味, 43, 克",蜀香豪客,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,蜀香豪客,11178146
蜀香豪客川味兰花豆烤肉味43克 随手小包分享装,"蜀香豪客, 川味, 兰花豆, 烤, 肉, 味, 43, 克,  , 随, 手, 小, 包, 分, 享, 装",蜀香豪客,1,,0,0-5135-17242-17264:食品、饮料、酒水-地方特产-四川特产,蜀香豪客,11178135
