商品名,分词结果,品牌词,品牌数,类别词,类别数,原始类别,原始品牌,商品CODE,标注类别词
尤斯蒂瑟古堡 干红750ml/瓶,"尤斯蒂瑟古堡, 干, 红, 750ml, /, 瓶",尤斯蒂瑟古堡,1,,0,0-5135-5140-5238-5384:食品、饮料、酒水-酒-葡萄酒-法国,尤斯蒂瑟古堡,10989192,
玛歌骑士 干红葡萄酒(法国)750ml/瓶,"玛歌骑士, 干, 红葡萄酒, (, 法国, ), 750ml, /, 瓶",玛歌骑士,1,,0,0-5135-5140-5238-5384:食品、饮料、酒水-酒-葡萄酒-法国,玛歌骑士,9597062,红葡萄酒
皇轩 解百纳礼盒(龙标)(750ml*2),"皇轩, 解, 百, 纳, 礼盒, (, 龙标, ), (, 750ml, *, 2, )",皇轩,1,礼盒,1,0-5135-5140-5238-5384:食品、饮料、酒水-酒-葡萄酒-法国,皇轩,452959,
皇轩 高级干红750ml,"皇轩, 高级, 干, 红, 750ml",皇轩,1,,0,0-5135-5140-5238-5384:食品、饮料、酒水-酒-葡萄酒-法国,皇轩,452802,
碧洛德 利维尚-上美度干红葡萄酒750ml/瓶 Chateau Liversan,"碧洛德, 利, 维, 尚, -, 上, 美度, 干, 红葡萄酒, 750ml, /, 瓶, chateau, liversan",碧洛德,1,,0,0-5135-5140-5238-5384:食品、饮料、酒水-酒-葡萄酒-法国,碧洛德,139822,红葡萄酒
德兰多娜 拉科瑞克里斯蒂红葡萄酒750ml/瓶,"德, 兰, 多, 娜, 拉, 科, 瑞, 克里斯蒂, 红葡萄酒, 750ml, /, 瓶",,0,,0,0-5135-5140-5238-5385:食品、饮料、酒水-酒-葡萄酒-意大利,咏萄 Everwines,10176075,红葡萄酒
安东尼 碧波葡萄园经典坎蒂红葡萄酒750ml2007年份/瓶,"安东尼, 碧波, 葡萄园, 经典, 坎, 蒂, 红葡萄酒, 750ml2007, 年份, /, 瓶",,0,,0,0-5135-5140-5238-5385:食品、饮料、酒水-酒-葡萄酒-意大利,安东尼世家,10777545,红葡萄酒
原装进口起泡酒三瓶装 party必备,"原装, 进口, 起, 泡酒, 三, 瓶装, party, 必备",,0,,0,0-5135-5140-5238-5386:食品、饮料、酒水-酒-葡萄酒-智利,Youhi,11768244,
澳罗戴蒙督 赤霞珠干红750ml/瓶,"澳罗戴蒙督, 赤, 霞, 珠, 干, 红, 750ml, /, 瓶",澳罗戴蒙督,1,,0,0-5135-5140-5238-5386:食品、饮料、酒水-酒-葡萄酒-智利,澳罗戴蒙督,10989272,
王朝 高档霞多丽干白葡萄酒750ml/瓶,"王朝, 高档, 霞, 多丽, 干, 白葡萄酒, 750ml, /, 瓶",王朝,1,,0,0-5135-5140-5238-5388:食品、饮料、酒水-酒-葡萄酒-中国,王朝,9609896,白葡萄酒
双栖谷 西拉干红葡萄酒750ml,"双栖谷, 西, 拉, 干, 红葡萄酒, 750ml",双栖谷,1,,0,0-5135-5140-5238-5389:食品、饮料、酒水-酒-葡萄酒-澳大利亚,双栖谷,529806,红葡萄酒
红河岸 田园灰比诺白葡萄酒750ml/瓶,"红, 河岸, 田园, 灰, 比, 诺, 白葡萄酒, 750ml, /, 瓶",田园,1,,0,0-5135-5140-5238-5389:食品、饮料、酒水-酒-葡萄酒-澳大利亚,咏萄 Everwines,10176508,白葡萄酒
菲历士 干红葡萄酒750ml/瓶,"菲, 历, 士, 干, 红葡萄酒, 750ml, /, 瓶",,0,,0,0-5135-5140-5238-5389:食品、饮料、酒水-酒-葡萄酒-澳大利亚,咏萄 Everwines,10176473,红葡萄酒
奔富酒园雅塔娜莎当妮干白葡萄酒750ML,"奔富, 酒, 园, 雅, 塔, 娜, 莎, 当, 妮, 干, 白葡萄酒, 750ML",奔富,1,酒,1,0-5135-5140-5238-5389:食品、饮料、酒水-酒-葡萄酒-澳大利亚,奔富,10868323,白葡萄酒
新天地酒园 黑皮诺红葡萄酒750ml/瓶(2006/2007/2008),"新天地酒园, 黑皮, 诺, 红葡萄酒, 750ml, /, 瓶, (, 2006/2007/2008, )",新天地酒园,1,,0,0-5135-5140-5238-5390:食品、饮料、酒水-酒-葡萄酒-其他国家,新天地酒园,10821440,红葡萄酒
德国原装进口 甜型起泡酒 5.5度慕斯卡特起泡白葡萄酒,"德国, 原装, 进口, 甜, 型, 起, 泡酒, 5.5, 度, 慕, 斯, 卡特, 起泡, 白葡萄酒",,0,,0,0-5135-5140-5238-5391:食品、饮料、酒水-酒-葡萄酒-德国,Youhi,11215057,白葡萄酒
塞蒂家族 帕拉狄斯红葡萄酒750ml/瓶(2008),"塞蒂家族, 帕, 拉, 狄, 斯, 红葡萄酒, 750ml, /, 瓶, (, 2008, )",塞蒂家族,1,,0,0-5135-5140-5238-5392:食品、饮料、酒水-酒-葡萄酒-南非,塞蒂家族,10820549,红葡萄酒
塞蒂家族 赛吉约红葡萄酒750ml/瓶(2006),"塞蒂家族, 赛, 吉, 约, 红葡萄酒, 750ml, /, 瓶, (, 2006, )",塞蒂家族,1,,0,0-5135-5140-5238-5392:食品、饮料、酒水-酒-葡萄酒-南非,塞蒂家族,10820527,红葡萄酒
锦绣庄园 苏维翁白葡萄酒750ml/瓶(2009),"锦绣庄园, 苏, 维, 翁, 白葡萄酒, 750ml, /, 瓶, (, 2009, )",锦绣庄园,1,,0,0-5135-5140-5238-5392:食品、饮料、酒水-酒-葡萄酒-南非,锦绣庄园,10820414,白葡萄酒
西班牙进口维戈德甜白起泡酒,"西班牙, 进口, 维, 戈, 德, 甜, 白, 起, 泡酒",,0,,0,0-5135-5140-5238-5393:食品、饮料、酒水-酒-葡萄酒-西班牙,Youhi,11428141,
西班牙进口销量明星库克船长干红葡萄酒 750ml,"西班牙, 进口, 销量, 明星, 库克, 船长, 干, 红葡萄酒, 750ml",明星,1,,0,0-5135-5140-5238-5393:食品、饮料、酒水-酒-葡萄酒-西班牙,Youhi,11214985,红葡萄酒
五粮液  52度六和液500ml/瓶,"五粮液, 52, 度, 六和, 液, 500ml, /, 瓶",五粮液,1,,0,0-5135-5140-5239:食品、饮料、酒水-酒-白酒,五粮液,10756544,
泸州 老窖头曲52度500ml/瓶,"泸州, 老窖, 头, 曲, 52, 度, 500ml, /, 瓶",泸州,1,,0,0-5135-5140-5239:食品、饮料、酒水-酒-白酒,泸州,10543347,
泸州老窖 52度精制二曲125ml/瓶,"泸州老窖, 52, 度, 精制, 二, 曲, 125ml, /, 瓶",泸州老窖,1,,0,0-5135-5140-5239:食品、饮料、酒水-酒-白酒,泸州老窖,151688,
洋河 大曲 52°(蓝瓷)480ml/瓶,"洋河, 大曲, 52, °, (, 蓝, 瓷, ), 480ml, /, 瓶",洋河,1,,0,0-5135-5140-5239:食品、饮料、酒水-酒-白酒,洋河,9609863,
朗吉士 12年优质威士忌700ml/瓶,"朗吉士, 12, 年, 优质, 威士忌, 700ml, /, 瓶",朗吉士,1,,0,0-5135-5140-5242:食品、饮料、酒水-酒-洋酒,朗吉士,315833,威士忌
红广场 预调酒(麦芽糖橘子味)270ml/瓶,"红广场, 预调酒, (, 麦芽糖, 橘子, 味, ), 270ml, /, 瓶",红广场,1,预调酒,1,0-5135-5140-5242:食品、饮料、酒水-酒-洋酒,红广场,11424194,预调酒
张裕扁瓶三鞭酒 125ml*2瓶,"张裕, 扁, 瓶, 三, 鞭, 酒, 125ml, *, 2, 瓶",张裕,1,酒,1,0-5135-5140-5243:食品、饮料、酒水-酒-滋补酒,张裕,140829,酒
朝香 纯米吟酿清酒750ml/瓶,"朝香, 纯, 米, 吟, 酿, 清酒, 750ml, /, 瓶",朝香,1,米,1,0-5135-5140-7884:食品、饮料、酒水-酒-日本酒,朝香,336345,清酒
思朗 纤麸红曲消化饼干,"思朗, 纤, 麸, 红曲, 消化, 饼干",思朗,1,饼干,1,0-5135-5141-5244:食品、饮料、酒水-饼干-咸味饼干,思朗,310474,饼干
格力高 百力滋（和风咖喱味）50g/盒,"格力高, 百力滋, （, 和风, 咖喱, 味, ）, 50g, /, 盒",格力高,1,盒,1,0-5135-5141-5244:食品、饮料、酒水-饼干-咸味饼干,格力高,36497,
菜园小饼（孜然烧烤）80g/袋,"菜园小饼, （, 孜, 然, 烧烤, ）, 80g, /, 袋",菜园小饼,1,,0,0-5135-5141-5244:食品、饮料、酒水-饼干-咸味饼干,格力高,36613,
上好佳 牛奶小饼(巧克力味)110g/袋,"上好佳, 牛奶, 小饼, (, 巧克力, 味, ), 110g, /, 袋",上好佳,1,牛奶,1,0-5135-5141-5245:食品、饮料、酒水-饼干-甜味饼干,上好佳,111217,小饼
卡夫 牛奶香脆饼干(原味)125g*5袋 ,"卡夫, 牛奶, 香脆, 饼干, (, 原味, ), 125g, *, 5袋",卡夫,1,"牛奶, 饼干",2,0-5135-5141-5245:食品、饮料、酒水-饼干-甜味饼干,优冠,10636767,饼干
佳钙 甜单片甜脆800g,"佳钙, 甜, 单片, 甜, 脆, 800g",佳钙,1,,0,0-5135-5141-5245:食品、饮料、酒水-饼干-甜味饼干,佳钙,359284,
庆联 无蔗糖多元糖醇粗粮一族玉米饼干228g/包,"庆联, 无, 蔗糖, 多元, 糖, 醇, 粗粮, 一族, 玉米, 饼干, 228g, /, 包",庆联,1,"糖, 玉米, 饼干",3,0-5135-5141-5245:食品、饮料、酒水-饼干-甜味饼干,庆联,10352553,饼干
格力高 双层百力滋(蓝莓芝士）45g/盒,"格力高, 双层, 百力滋, (, 蓝莓, 芝, 士, ）, 45g, /, 盒",格力高,1,盒,1,0-5135-5141-5245:食品、饮料、酒水-饼干-甜味饼干,格力高,190374,
格力高 星奇（牛奶、蓝莓、水果、巧克力）*4,"格力高, 星, 奇, （, 牛奶, 、, 蓝莓, 、, 水果, 、, 巧克力, ）, *, 4",格力高,1,,0,0-5135-5141-5245:食品、饮料、酒水-饼干-甜味饼干,格力高,10549958,
甜趣 饼干(原味)100g/袋,"甜趣, 饼干, (, 原味, ), 100g, /, 袋",甜趣,1,饼干,1,0-5135-5141-5245:食品、饮料、酒水-饼干-甜味饼干,甜趣,469318,饼干
太平 芝麻味梳打饼干200g,"太平, 芝麻, 味, 梳打, 饼干, 200g",太平,1,饼干,1,0-5135-5141-5247:食品、饮料、酒水-饼干-苏打饼干,太平,85369,饼干
奥利奥巧脆卷巧克力味 55g/盒,"奥利奥, 巧, 脆, 卷, 巧克力, 味, 55g, /, 盒",奥利奥,1,"巧克力, 盒",2,0-5135-5141-5252:食品、饮料、酒水-饼干-夹心饼干,奥利奥,85972,巧克力
康师傅 3+2酥松(草莓牛奶味)118g/袋,"康师傅, 3+2, 酥松, (, 草莓, 牛奶, 味, ), 118g, /, 袋",康师傅,1,,0,0-5135-5141-5252:食品、饮料、酒水-饼干-夹心饼干,康师傅,10014592,
王子 夹心饼干(牛奶)360g/袋,"王子, 夹心饼干, (, 牛奶, ), 360g, /, 袋",王子,1,夹心饼干,1,0-5135-5141-5252:食品、饮料、酒水-饼干-夹心饼干,王子,359126,夹心饼干
嘉顿忌廉香橙威化饼干200g,"嘉顿, 忌, 廉, 香橙, 威化饼干, 200g",嘉顿,1,威化饼干,1,0-5135-5141-5253:食品、饮料、酒水-饼干-威化饼干,嘉顿,110350,威化饼干
广合 巧克力曲奇100g*3包,"广合, 巧克力, 曲奇, 100g, *, 3, 包",广合,1,巧克力,1,0-5135-5141-5254:食品、饮料、酒水-饼干-曲奇饼干,广合,10448654,巧克力
广合 熊仔曲奇(沐浴)200g/听,"广合, 熊, 仔, 曲奇, (, 沐浴, ), 200g, /, 听",广合,1,,0,0-5135-5141-5254:食品、饮料、酒水-饼干-曲奇饼干,广合,9847192,
广合 花包曲奇组合400g/包,"广合, 花, 包, 曲奇, 组合, 400g, /, 包",广合,1,,0,0-5135-5141-5254:食品、饮料、酒水-饼干-曲奇饼干,广合,9847261,
众福 芝麻小麻花108g/包,"众福, 芝麻, 小, 麻花, 108g, /, 包",众福,1,,0,0-5135-5142-17662:食品、饮料、酒水-糕点-其他糕点,众福,9579402,
徐福记 八庄芝麻沙琪玛促销包160g*2包,"徐福记, 八, 庄, 芝麻, 沙琪玛, 促销, 包, 160g, *, 2, 包",徐福记,1,沙琪玛,1,0-5135-5142-5255:食品、饮料、酒水-糕点-沙琪玛,徐福记,411290,沙琪玛
徐福记 八庄鸡蛋沙琪玛促销包160g*2包,"徐福记, 八, 庄, 鸡蛋, 沙琪玛, 促销, 包, 160g, *, 2, 包",徐福记,1,"鸡蛋, 沙琪玛",2,0-5135-5142-5255:食品、饮料、酒水-糕点-沙琪玛,徐福记,411289,"鸡蛋, 沙琪玛"
十月初五 紫菜素肉凤凰卷150g,"十月初五, 紫菜, 素, 肉, 凤凰, 卷, 150g",十月初五,1,紫菜,1,0-5135-5142-5257:食品、饮料、酒水-糕点-蛋糕/派,十月初五,162481,
广合  妙趣黄油提子千层酥100g/盒,"广合, 妙趣, 黄油, 提, 子, 千, 层, 酥, 100g, /, 盒",广合,1,盒,1,0-5135-5142-5257:食品、饮料、酒水-糕点-蛋糕/派,广合,9847181,
广合  水果馅饼精选礼包630g/包,"广合, 水果, 馅饼, 精选, 礼包, 630g, /, 包",广合,1,水果,1,0-5135-5142-5257:食品、饮料、酒水-糕点-蛋糕/派,广合,9847501,馅饼
广合 加法蛋糕(草莓酱+巧克力)135g*2盒 ,"广合, 加法, 蛋糕, (, 草莓酱, +, 巧克力, ), 135g, *, 2, 盒",广合,1,"蛋糕, 盒",2,0-5135-5142-5257:食品、饮料、酒水-糕点-蛋糕/派,广合,10919774,蛋糕
广合 妙趣千层酥(杏仁酸奶巧克力)50g/盒,"广合, 妙趣, 千, 层, 酥, (, 杏仁, 酸奶, 巧克力, ), 50g, /, 盒",广合,1,盒,1,0-5135-5142-5257:食品、饮料、酒水-糕点-蛋糕/派,广合,10342173,
广合 软趣600g/听,"广合, 软, 趣, 600g, /, 听",广合,1,,0,0-5135-5142-5257:食品、饮料、酒水-糕点-蛋糕/派,广合,9847103,
康师傅 妙芙欧式蛋糕(奶油口味)192g/袋,"康师傅, 妙, 芙, 欧式, 蛋糕, (, 奶油, 口味, ), 192g, /, 袋",康师傅,1,蛋糕,1,0-5135-5142-5257:食品、饮料、酒水-糕点-蛋糕/派,康师傅,10014912,蛋糕
康师傅 蛋酥卷(醇香芝麻味)108g/盒装,"康师傅, 蛋, 酥, 卷, (, 醇香, 芝麻, 味, ), 108g, /, 盒装",康师傅,1,,0,0-5135-5142-5257:食品、饮料、酒水-糕点-蛋糕/派,康师傅,10015095,
徐福记 燕麦酥(起司白芝麻)90g/盒,"徐福记, 燕麦, 酥, (, 起, 司, 白, 芝麻, ), 90g, /, 盒",徐福记,1,盒,1,0-5135-5142-5257:食品、饮料、酒水-糕点-蛋糕/派,徐福记,411029,
不二家 牛乳糖(礼盒装)240g,"不二家, 牛, 乳糖, (, 礼盒装, ), 240g",不二家,1,,0,0-5135-5143-5259:食品、饮料、酒水-糖果/巧克力-糖果,不二家,319277,
彩虹酸劲味劲享包40g +原味果汁糖45g ,"彩虹, 酸, 劲, 味, 劲, 享, 包, 40g, +, 原味, 果汁, 糖, 45g",彩虹,1,"果汁, 糖",2,0-5135-5143-5259:食品、饮料、酒水-糖果/巧克力-糖果,彩虹,164181,糖
徐福记 彩豆糖(什锦果味)60g/袋,"徐福记, 彩, 豆, 糖, (, 什锦, 果味, ), 60g, /, 袋",徐福记,1,糖,1,0-5135-5143-5259:食品、饮料、酒水-糖果/巧克力-糖果,徐福记,410775,
徐福记 橡皮糖(西洋柚)60g/袋,"徐福记, 橡, 皮糖, (, 西洋, 柚, ), 60g, /, 袋",徐福记,1,,0,0-5135-5143-5259:食品、饮料、酒水-糖果/巧克力-糖果,徐福记,410753,
徐福记 玉米软糖435g/包,"徐福记, 玉米, 软糖, 435g, /, 包",徐福记,1,玉米,1,0-5135-5143-5259:食品、饮料、酒水-糖果/巧克力-糖果,徐福记,528789,软糖
怡口莲 原味318g/罐装,"怡口莲, 原味, 318g, /, 罐装",怡口莲,1,,0,0-5135-5143-5259:食品、饮料、酒水-糖果/巧克力-糖果,怡口莲,389673,
老布特 木糖醇无胶基咖啡口嚼片(冰味)42g/瓶,"老布特, 木糖醇, 无, 胶, 基, 咖啡, 口, 嚼, 片, (, 冰, 味, ), 42g, /, 瓶",老布特,1,咖啡,1,0-5135-5143-5259:食品、饮料、酒水-糖果/巧克力-糖果,老布特,10443831,咖啡
鑫福记 棒棒糖11g*100支/罐,"鑫福记, 棒棒糖, 11g, *, 100支, /, 罐",鑫福记,1,罐,1,0-5135-5143-5259:食品、饮料、酒水-糖果/巧克力-糖果,鑫福记,9607232,棒棒糖
whisper 活力薄荷糖草莓味14g/盒60粒,"whisper, 活力, 薄荷糖, 草莓, 味, 14g, /, 盒, 60, 粒",whisper,1,盒,1,0-5135-5143-5425:食品、饮料、酒水-糖果/巧克力-润喉糖,whisper,10516004,薄荷糖
眼睛渴了 爽柠檬薄荷无糖贝它糖25g/盒,"眼睛渴了, 爽, 柠檬, 薄荷, 无, 糖, 贝, 它, 糖, 25g, /, 盒",眼睛渴了,1,"糖, 糖, 盒",3,0-5135-5143-5425:食品、饮料、酒水-糖果/巧克力-润喉糖,眼睛渴了,9613154,"糖, 糖"
荷氏柠檬味(3条装)102g *2,"荷氏, 柠檬, 味, (, 3, 条, 装, ), 102g, *, 2",荷氏,1,,0,0-5135-5143-5425:食品、饮料、酒水-糖果/巧克力-润喉糖,荷氏,10471780,
上好佳 田园薯条(原味)55g/袋,"上好佳, 田园, 薯条, (, 原味, ), 55g, /, 袋",上好佳,1,,0,0-5135-5146-5260:食品、饮料、酒水-休闲零食-薯片,上好佳,9616675,薯条
上好佳 田园薯条(番茄)55g/袋,"上好佳, 田园, 薯条, (, 番茄, ), 55g, /, 袋",上好佳,1,,0,0-5135-5146-5260:食品、饮料、酒水-休闲零食-薯片,上好佳,9616686,薯条
上好佳 番茄薯条40g/袋,"上好佳, 番茄, 薯条, 40g, /, 袋",上好佳,1,番茄,1,0-5135-5146-5260:食品、饮料、酒水-休闲零食-薯片,上好佳,9616664,薯条
乐事 得克萨斯烧烤味80g*3袋 ,"乐事, 得克萨斯, 烧烤, 味, 80g, *, 3袋",乐事,1,烧烤,1,0-5135-5146-5260:食品、饮料、酒水-休闲零食-薯片,乐事,10519229,
乐事 清新清爽小番茄味50g/袋,"乐事, 清新, 清爽, 小, 番茄, 味, 50g, /, 袋",乐事,1,番茄,1,0-5135-5146-5260:食品、饮料、酒水-休闲零食-薯片,乐事,467038,
乐事 自然清爽系列奇异果味80g/袋,"乐事, 自然, 清爽, 系列, 奇异, 果味, 80g, /, 袋",乐事,1,,0,0-5135-5146-5260:食品、饮料、酒水-休闲零食-薯片,乐事,467061,
乐事 自然清爽蓝莓味50g/袋,"乐事, 自然, 清爽, 蓝莓, 味, 50g, /, 袋",乐事,1,蓝莓,1,0-5135-5146-5260:食品、饮料、酒水-休闲零食-薯片,乐事,467049,
泡吧 小脆非油炸薯片海苔味68g*12/袋,"泡吧, 小, 脆, 非, 油炸, 薯片, 海苔, 味, 68g, *, 12, /, 袋",泡吧,1,"薯片, 海苔",2,0-5135-5146-5260:食品、饮料、酒水-休闲零食-薯片,泡吧,10168124,薯片
洽洽 喀吱脆泡菜味60g*12,"洽洽, 喀, 吱, 脆, 泡菜, 味, 60g, *, 12",洽洽,1,泡菜,1,0-5135-5146-5260:食品、饮料、酒水-休闲零食-薯片,洽洽,10659968,
奇多 美式火鸡60g *5包,"奇多, 美式, 火鸡, 60g, *, 5, 包",奇多,1,,0,0-5135-5146-5261:食品、饮料、酒水-休闲零食-膨化食品,乐事,10522368,火鸡
卡乐B 卡乐脆(香辣味)60g/罐,"卡乐B, 卡乐, 脆, (, 香, 辣味, ), 60g, /, 罐",卡乐b,1,罐,1,0-5135-5146-5261:食品、饮料、酒水-休闲零食-膨化食品,卡乐B,546203,
【江苏名牌】三鸿肉松260g礼盒肉松,"【, 江苏, 名牌, 】, 三鸿, 肉松, 260g, 礼盒, 肉松",三鸿,1,"肉松, 礼盒, 肉松",3,0-5135-5146-5263:食品、饮料、酒水-休闲零食-肉松,三鸿,10718204,"肉松, 肉松"
丫霸 鸭脖(香辣味)88g/袋,"丫霸, 鸭, 脖, (, 香, 辣味, ), 88g, /, 袋",丫霸,1,,0,0-5135-5146-5264:食品、饮料、酒水-休闲零食-鸡鸭禽类,丫霸,9658553,
大瀛鸭舌238g,"大瀛, 鸭舌, 238g",大瀛,1,,0,0-5135-5146-5264:食品、饮料、酒水-休闲零食-鸡鸭禽类,大瀛,10660341,鸭舌
有友 泡凤爪 220g/袋,"有友, 泡, 凤爪, 220g, /, 袋",有友,1,,0,0-5135-5146-5264:食品、饮料、酒水-休闲零食-鸡鸭禽类,有友,9851074,凤爪
百味林鸭肫肝155G,"百味林, 鸭肫肝, 155G",百味林,1,,0,0-5135-5146-5264:食品、饮料、酒水-休闲零食-鸡鸭禽类,百味林,380461,鸭肫肝
佳宝 酸溜梅70g*10袋 ,"佳宝, 酸, 溜, 梅, 70g, *, 10袋",佳宝,1,,0,0-5135-5146-5265:食品、饮料、酒水-休闲零食-蜜饯,佳宝,10858807,
八大怪 国色葡萄干(无核白)360g/袋,"八大怪, 国色, 葡萄干, (, 无核, 白, ), 360g, /, 袋",八大怪,1,,0,0-5135-5146-5265:食品、饮料、酒水-休闲零食-蜜饯,八大怪,10107456,葡萄干
昆仑山和田玉枣四星500g*3袋 ,"昆仑山, 和田玉枣, 四星, 500g, *, 3袋",昆仑山,1,,0,0-5135-5146-5265:食品、饮料、酒水-休闲零食-蜜饯,和田玉枣,11387783,
大漠山 天山雪枣(五星)500g,"大漠山, 天山, 雪, 枣, (, 五星, ), 500g",大漠山,1,,0,0-5135-5146-5265:食品、饮料、酒水-休闲零食-蜜饯,大漠山,10076810,
天喔 美国西梅150g/袋,"天喔, 美国, 西, 梅, 150g, /, 袋",天喔,1,,0,0-5135-5146-5265:食品、饮料、酒水-休闲零食-蜜饯,天喔,9791882,
新味 茶香清梅258g/袋,"新味, 茶, 香, 清, 梅, 258g, /, 袋",新味,1,茶,1,0-5135-5146-5265:食品、饮料、酒水-休闲零食-蜜饯,新味,9700429,
百味林 盐津杨桃150g,"百味林, 盐津, 杨桃, 150g",百味林,1,,0,0-5135-5146-5265:食品、饮料、酒水-休闲零食-蜜饯,百味林,106809,杨桃
百味林拷扁橄榄235G,"百味林, 拷, 扁, 橄榄, 235G",百味林,1,,0,0-5135-5146-5265:食品、饮料、酒水-休闲零食-蜜饯,百味林,380052,橄榄
立丰 日式话梅80g/袋,"立丰, 日式, 话梅, 80g, /, 袋",立丰,1,,0,0-5135-5146-5265:食品、饮料、酒水-休闲零食-蜜饯,立丰,10090354,话梅
礼品尺(田园坊赠品),"礼品, 尺, (, 田园坊, 赠品, )",,0,礼品,1,0-5135-5146-5265:食品、饮料、酒水-休闲零食-蜜饯,,9790209,
利江 老酒花生仁80g/袋,"利江, 老酒, 花生仁, 80g, /, 袋",利江,1,,0,0-5135-5146-5266-5466:食品、饮料、酒水-休闲零食-坚果-花生,利江,10398524,花生仁
宝峰多味花生454g,"宝峰, 多, 味, 花生, 454g",宝峰,1,花生,1,0-5135-5146-5266-5466:食品、饮料、酒水-休闲零食-坚果-花生,宝峰,110930,花生
果园老农 美国山核桃260g,"果园老农, 美国, 山核桃, 260g",果园老农,1,山核桃,1,0-5135-5146-5266-5466:食品、饮料、酒水-休闲零食-坚果-花生,果园老农,10095202,山核桃
百味林 多味花生(简装)200g,"百味林, 多, 味, 花生, (, 简装, ), 200g",百味林,1,花生,1,0-5135-5146-5266-5466:食品、饮料、酒水-休闲零食-坚果-花生,百味林,110452,花生
百味林 鱼皮花生250g,"百味林, 鱼皮, 花生, 250g",百味林,1,花生,1,0-5135-5146-5266-5466:食品、饮料、酒水-休闲零食-坚果-花生,百味林,110429,花生
阿明 卤味花生238g/袋,"阿明, 卤味, 花生, 238g, /, 袋",阿明,1,花生,1,0-5135-5146-5266-5466:食品、饮料、酒水-休闲零食-坚果-花生,阿明,9827081,花生
大好大 纸袋奶油香瓜子252g/包,"大好大, 纸袋, 奶, 油香, 瓜子, 252g, /, 包",大好大,1,瓜子,1,0-5135-5146-5266-5467:食品、饮料、酒水-休闲零食-坚果-瓜子,大好大,10138406,瓜子
徽记 煮瓜子 140g/袋,"徽记, 煮, 瓜子, 140g, /, 袋",徽记,1,瓜子,1,0-5135-5146-5266-5467:食品、饮料、酒水-休闲零食-坚果-瓜子,徽记,9838726,瓜子
正林 2A黑瓜子400g/袋,"正林, 2A, 黑, 瓜子, 400g, /, 袋",正林,1,瓜子,1,0-5135-5146-5266-5467:食品、饮料、酒水-休闲零食-坚果-瓜子,正林,110850,瓜子
洽洽 香瓜子260g/袋,"洽洽, 香, 瓜子, 260g, /, 袋",洽洽,1,瓜子,1,0-5135-5146-5266-5467:食品、饮料、酒水-休闲零食-坚果-瓜子,洽洽,390863,瓜子
【逸鼎亨】下酒好料 超级香脆 葵花籽仁 瓜子仁250g,"【, 逸鼎亨, 】, 下酒, 好, 料, 超级, 香脆, 葵花籽, 仁, 瓜子仁, 250g",逸鼎亨,1,,0,0-5135-5146-5266-5467:食品、饮料、酒水-休闲零食-坚果-瓜子,逸鼎亨,10937845,瓜子仁
百味林手剥 椒盐小核桃260G,"百味林, 手, 剥, 椒盐, 小, 核桃, 260G",百味林,1,核桃,1,0-5135-5146-5266-5468:食品、饮料、酒水-休闲零食-坚果-核桃,百味林,380814,核桃
百味林杏仁250G,"百味林, 杏仁, 250G",百味林,1,杏仁,1,0-5135-5146-5266-5469:食品、饮料、酒水-休闲零食-坚果-杏仁,百味林,380767,杏仁
阿明 精选开心果227g/袋,"阿明, 精选, 开心果, 227g, /, 袋",阿明,1,开心果,1,0-5135-5146-5266-5471:食品、饮料、酒水-休闲零食-坚果-开心果,阿明,30353,开心果
口水娃 兰花豆香辣味30g/袋*4,"口水娃, 兰花, 豆, 香, 辣味, 30g, /, 袋, *, 4",口水娃,1,,0,0-5135-5146-5266-5472:食品、饮料、酒水-休闲零食-坚果-其他坚果,口水娃,9795931,
旺旺 挑豆随手包豌豆55g/袋,"旺旺, 挑, 豆, 随手, 包, 豌豆, 55g, /, 袋",旺旺,1,,0,0-5135-5146-5266-5472:食品、饮料、酒水-休闲零食-坚果-其他坚果,旺旺,567851,豌豆
田园坊 上海特产特松豆(纸袋装)280g,"田园坊, 上海特产, 特, 松, 豆, (, 纸, 袋装, ), 280g",田园坊,1,上海特产,1,0-5135-5146-5266-5472:食品、饮料、酒水-休闲零食-坚果-其他坚果,田园坊,9833334,
百味林牛汁兰花豆260G,"百味林, 牛, 汁, 兰花, 豆, 260G",百味林,1,,0,0-5135-5146-5266-5472:食品、饮料、酒水-休闲零食-坚果-其他坚果,百味林,109013,
立丰 钻石礼盒1160g(1号店会员专供),"立丰, 钻石, 礼盒, 1160g, (, 1, 号, 店, 会员, 专供, )",立丰,1,"钻石, 礼盒",2,0-5135-5146-5266-5472:食品、饮料、酒水-休闲零食-坚果-其他坚果,立丰,10617080,
阿明 手剥碧根果105g/袋,"阿明, 手, 剥, 碧, 根, 果, 105g, /, 袋",阿明,1,,0,0-5135-5146-5266-5472:食品、饮料、酒水-休闲零食-坚果-其他坚果,阿明,9827183,
食家铺子 葱油豆瓣52g,"食家铺子, 葱油, 豆瓣, 52g",食家铺子,1,,0,0-5135-5146-5266-5472:食品、饮料、酒水-休闲零食-坚果-其他坚果,食家铺子,10659946,豆瓣
