ProductName,SplitedWords,BrandWords,品牌数,CategoryWords,类别数,CategoryName,BrandName,ProductCode
格莱雪 婴幼儿专用冰川水300ml,"格莱雪,  , 婴, 幼儿, 专, 用, 冰川, 水, 300ml",格莱雪,1,"幼儿, 水",2,0-5117-5987-7384:母婴食品、母婴用品-辅食-婴儿饮料,格莱雪,10736615
金装美素力婴儿配方奶粉900g/罐（0-6个月）+格莱雪 婴幼儿专用冰川水3.78L ,"金装, 美素, 力, 婴儿, 配, 方, 奶粉, 900g, /, 罐, （, 0, -, 6, 个月, ）, +, 格莱雪,  , 婴, 幼儿, 专, 用, 冰川, 水, 3.78l,  ",美素,1,"婴儿, 奶粉, 罐, 幼儿, 水",5,0-5117-5987-7384:母婴食品、母婴用品-辅食-婴儿饮料,格莱雪,11194313
爱珍 水动能电解质饮料 3g*10袋/盒,"爱珍,  , 水, 动, 能, 电, 解, 质, 饮料,  , 3g, *, 10, 袋, /, 盒",爱珍,1,"水, 饮料, 盒",3,0-5117-5987-7384:母婴食品、母婴用品-辅食-婴儿饮料,爱珍,10123156
麦罗饮 罗汉果大麦固体饮料 3g*12包/袋,"麦罗饮,  , 罗汉果, 大, 麦, 固, 体, 饮料,  , 3g, *, 12, 包, /, 袋",麦罗饮,1,"罗汉果, 饮料",2,0-5117-5987-7384:母婴食品、母婴用品-辅食-婴儿饮料,麦罗饮,10141647
喉宝康 含博士紫雏菊VC润喉棒棒糖-橘子味,"喉宝康,  , 含, 博士, 紫, 雏, 菊, vc, 润, 喉, 棒棒糖, -, 橘, 子, 味",喉宝康,1,,0,0-5117-5987-8104:母婴食品、母婴用品-辅食-婴幼儿糖果,喉宝康,11010994
喉宝康 含博士紫雏菊VC润喉棒棒糖（草莓味）8支/袋,"喉宝康,  , 含, 博士, 紫, 雏, 菊, vc, 润, 喉, 棒棒糖, （, 草莓味, ）, 8, 支, /, 袋",喉宝康,1,,0,0-5117-5987-8104:母婴食品、母婴用品-辅食-婴幼儿糖果,喉宝康,11011000
喉宝康?紫雏菊VC润喉棒棒糖(草莓味)8粒/袋,"喉宝康, ?, 紫, 雏, 菊, vc, 润, 喉, 棒棒糖, (, 草莓味, ), 8, 粒, /, 袋",喉宝康,1,,0,0-5117-5987-8104:母婴食品、母婴用品-辅食-婴幼儿糖果,喉宝康,462500
熊宝宝果味软糖(含维生素)70粒,"熊宝宝, 果, 味, 软, 糖, (, 含, 维生素, ), 70, 粒",熊宝宝,1,糖,1,0-5117-5987-8104:母婴食品、母婴用品-辅食-婴幼儿糖果,熊宝宝,10554695
熊宝宝果味软糖(含钙)60粒,"熊宝宝, 果, 味, 软, 糖, (, 含, 钙, ), 60, 粒",熊宝宝,1,糖,1,0-5117-5987-8104:母婴食品、母婴用品-辅食-婴幼儿糖果,熊宝宝,10554684
滋采 婴幼儿核桃油 250ml,"滋采,  , 婴, 幼儿, 核桃, 油,  , 250ml",滋采,1,"幼儿, 核桃, 油",3,0-5117-5987-8304:母婴食品、母婴用品-辅食-婴儿食用油,中粮滋采,11097771
滋采 婴幼儿核桃油 90ml,"滋采,  , 婴, 幼儿, 核桃, 油,  , 90ml",滋采,1,"幼儿, 核桃, 油",3,0-5117-5987-8304:母婴食品、母婴用品-辅食-婴儿食用油,中粮滋采,11097522
福禄纳 核桃油（婴儿装）150ml/瓶,"福禄纳,  , 核桃, 油, （, 婴儿, 装, ）, 150ml, /, 瓶",福禄纳,1,"核桃, 油",2,0-5117-5987-8304:母婴食品、母婴用品-辅食-婴儿食用油,福禄纳,392541
福禄纳 核桃油（婴儿装）250ml/瓶,"福禄纳,  , 核桃, 油, （, 婴儿, 装, ）, 250ml, /, 瓶",福禄纳,1,"核桃, 油",2,0-5117-5987-8304:母婴食品、母婴用品-辅食-婴儿食用油,福禄纳,392530
ELLEMOMMY 深海鲨鱼肝油软胶囊20粒/盒（ELLEMOMMY赠品）,"ellemommy,  , 深海, 鲨鱼肝油, 软, 胶, 囊, 20, 粒, /, 盒, （, ellemommy, 赠, 品, ）",ellemommy,1,"鲨鱼肝油, 盒",2,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,ELLEMOMMY优生妈咪,10000052
ELLEMOMMY 牛奶提取物复合软胶囊 750mg*20粒/盒,"ellemommy,  , 牛奶, 提, 取, 物, 复, 合, 软, 胶, 囊,  , 750mg, *, 20, 粒, /, 盒",ellemommy,1,"牛奶, 盒",2,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,ELLEMOMMY优生妈咪,10000063
UTUT核桃油（婴幼儿专用）20粒（ELLEMOMMY赠品）,"utut, 核桃, 油, （, 婴, 幼儿, 专, 用, ）, 20, 粒, （, ellemommy, 赠, 品, ）",utut,1,"核桃, 油",2,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,UTUT,10000096
充气水池 (培宝康赠品),"充气, 水池,  , (, 培宝康, 赠, 品, )",,0,"充气, 水池",2,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,乳加力,9986418
骄骄虎 (赠品),"骄, 骄, 虎,  , (, 赠, 品, )",虎,1,,0,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,乳加力,9612662
兔宝宝安抚巾 (赠品),"兔宝宝, 安, 抚, 巾,  , (, 赠, 品, )",兔宝宝,1,,0,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,仔力奇,9612673
“优朵” 乳多元软胶囊 900mg×30粒/盒（赠品）,"“, 优朵, ”,  , 乳, 多, 元, 软, 胶, 囊,  , 900mg, ×, 30, 粒, /, 盒, （, 赠, 品, ）",优朵,1,盒,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,优朵,327388
“优朵”鲨鱼肝油软胶囊（优朵赠品）,"“, 优朵, ”, 鲨鱼肝油, 软, 胶, 囊, （, 优朵, 赠, 品, ）",优朵,1,鲨鱼肝油,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,优朵,74475
“优朵”鳕鱼肝油软胶囊（优朵赠品）,"“, 优朵, ”, 鳕鱼肝油, 软, 胶, 囊, （, 优朵, 赠, 品, ）",优朵,1,鳕鱼肝油,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,优朵,74464
优朵 清清宝复合金银花草本颗粒 5g*20袋/盒(赠品),"优朵,  , 清清, 宝, 复, 合, 金银花, 草, 本, 颗, 粒,  , 5g, *, 20, 袋, /, 盒, (, 赠, 品, )",优朵,1,"金银花, 本, 盒",3,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,优朵,11447726
七巧板（奥医赠品）,"七, 巧, 板, （, 奥医, 赠, 品, ）",,0,板,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,奥医,9599626
奥医 初乳康4粒袋（奥医赠品）,"奥医,  , 初, 乳, 康, 4, 粒, 袋, （, 奥医, 赠, 品, ）",奥医,1,,0,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,奥医,9601610
婴儿护手套（奥医赠品）,"婴儿, 护, 手套, （, 奥医, 赠, 品, ）",,0,"婴儿, 手套",2,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,奥医,9599648
电动扭扭虎（奥医赠品）,"电动, 扭, 扭, 虎, （, 奥医, 赠, 品, ）",虎,1,电动,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,奥医,9599660
小铁人 相机袋(小铁人赠品),"小铁人,  , 相机, 袋, (, 小铁人, 赠, 品, )",小铁人,1,相机,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,小铁人,10449431
恒寿堂 鲨鱼肝油胶丸（45粒婴童装）赠品,"恒, 寿, 堂,  , 鲨鱼肝油, 胶, 丸, （, 45, 粒, 婴, 童装, ）, 赠, 品",,0,鲨鱼肝油,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,恒寿堂,572667
恒寿堂鳕鱼肝油胶丸（45粒婴童装）赠品,"恒, 寿, 堂, 鳕鱼肝油, 胶, 丸, （, 45, 粒, 婴, 童装, ）, 赠, 品",,0,鳕鱼肝油,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,恒寿堂,377651
爱珍宝食解综合消化酶（9D)赠品,"爱, 珍宝, 食, 解, 综合, 消, 化, 酶, （, 9d, ), 赠, 品",珍宝,1,综合,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,爱珍,11065159
爱珍营养舒化猪肉绒（100克）赠品,"爱珍, 营养, 舒化, 猪肉, 绒, （, 100, 克, ）, 赠, 品",爱珍,1,"营养, 猪肉",2,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,爱珍,11065171
玛仑菌舍 益生菌冲剂1.5g*2袋/盒（赠品）,"玛仑菌舍,  , 益生菌, 冲, 剂, 1.5g, *, 2, 袋, /, 盒, （, 赠, 品, ）",玛仑菌舍,1,"益生菌, 盒",2,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,玛仑菌舍,9521613
小地主滑板车,"小, 地, 主, 滑板车",,0,滑板车,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,生命阳光,10008578
托马斯轨道轨道系列动力火车组（中）,"托马斯, 轨道, 轨道, 系, 列, 动力火车, 组, （, 中, ）",托马斯,1,"轨道, 轨道",2,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,生命阳光,10754957
百立乐赠品-托马斯小火车（赠品）,"百立乐, 赠, 品, -, 托马斯, 小, 火, 车, （, 赠, 品, ）",百立乐,1,车,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,百立乐,11072132
百立乐赠品-良兴儿童早教机（赠品）,"百立乐, 赠, 品, -, 良兴, 儿, 童, 早教机, （, 赠, 品, ）",百立乐,1,早教机,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,百立乐,11072347
贝亲迪斯尼儿童冬季护肤套装（纽曼思赠品）（仅限上海地区销售）,"贝亲, 迪斯尼, 儿, 童, 冬, 季, 护肤套装, （, 纽曼思, 赠, 品, ）, （, 仅, 限, 上海, 地, 区, 销, 售, ）",贝亲,1,护肤套装,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,纽曼思,10781698
儿童洗衣机（纽瑞滋赠品）,"儿, 童, 洗衣机, （, 纽瑞滋, 赠, 品, ）",,0,洗衣机,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,纽瑞滋,11034610
纽瑞滋 乳钙+亚麻油软胶囊10粒（赠品）,"纽瑞滋,  , 乳钙, +, 亚, 麻, 油, 软, 胶, 囊, 10, 粒, （, 赠, 品, ）",纽瑞滋,1,油,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,纽瑞滋,10856970
纽瑞滋 牛初乳咀嚼片120片 1克/片（赠品）,"纽瑞滋,  , 牛初乳, 咀, 嚼, 片, 120, 片,  , 1, 克, /, 片, （, 赠, 品, ）",纽瑞滋,1,牛初乳,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,纽瑞滋,10856992
纽瑞滋 纯牛初乳粉60g（赠品）,"纽瑞滋,  , 纯, 牛初乳, 粉, 60g, （, 赠, 品, ）",纽瑞滋,1,"牛初乳, 粉",2,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,纽瑞滋,10775458
纽瑞滋新潮儿童滑板车（赠品）,"纽瑞滋, 新, 潮, 儿, 童, 滑板车, （, 赠, 品, ）",纽瑞滋,1,滑板车,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,纽瑞滋,9837574
纽瑞滋纯牛初乳粉30g（纽瑞滋赠品）,"纽瑞滋, 纯, 牛初乳, 粉, 30g, （, 纽瑞滋, 赠, 品, ）",纽瑞滋,1,"牛初乳, 粉",2,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,纽瑞滋,10775481
纽瑞滋酷感儿童沙滩车（赠品）,"纽瑞滋, 酷感, 儿, 童, 沙, 滩, 车, （, 赠, 品, ）",纽瑞滋,1,"沙, 车",2,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,纽瑞滋,9837563
野餐垫（纽瑞滋赠品）,"野餐垫, （, 纽瑞滋, 赠, 品, ）",,0,野餐垫,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,纽瑞滋,11034609
飞利浦 电动牙刷HX1630（纽瑞滋赠品）,"飞利浦,  , 电动牙刷, hx1630, （, 纽瑞滋, 赠, 品, ）",飞利浦,1,电动牙刷,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,飞利浦,11180759
4页布书（赠品）,"4, 页, 布书, （, 赠, 品, ）",,0,布书,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,,11013904
优生妈咪好吃的钙牛乳钙咀嚼片（儿童适用）口味随机(赠品),"优生妈咪, 好, 吃, 的, 钙, 牛, 乳钙, 咀, 嚼, 片, （, 儿, 童, 适, 用, ）, 口, 味, 随, 机, (, 赠, 品, )",优生妈咪,1,,0,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,,10671279
优生妈咪好吃的钙牛乳钙咀嚼片（孕产妇适用）牛奶味（赠品）,"优生妈咪, 好, 吃, 的, 钙, 牛, 乳钙, 咀, 嚼, 片, （, 孕, 产, 妇, 适, 用, ）, 牛奶味, （, 赠, 品, ）",优生妈咪,1,,0,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,,10671280
恩比湿巾（赠品）,"恩, 比, 湿巾, （, 赠, 品, ）",,0,湿巾,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,,10096476
水杯(赠品),"水杯, (, 赠, 品, )",,0,水杯,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,,10448165
水魔法写字毯（赠品）,"水, 魔, 法, 写, 字, 毯, （, 赠, 品, ）",,0,水,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,,11013891
清凉止痒凝露 20g,"清, 凉, 止, 痒, 凝露,  , 20g",,0,,0,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,,10096465
鲨鱼肝油牛乳提取物胶囊（15粒）（赠品）,"鲨鱼肝油, 牛, 乳, 提, 取, 物, 胶, 囊, （, 15, 粒, ）, （, 赠, 品, ）",,0,鲨鱼肝油,1,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,,10811764
"ELLEMOMMY 深海鲨鱼肝油软胶囊1（15天以上婴儿,银装) 600mg*30粒/盒","ellemommy,  , 深海, 鲨鱼肝油, 软, 胶, 囊, 1, （, 15, 天, 以, 上, 婴儿, ,, 银装, ),  , 600mg, *, 30, 粒, /, 盒",ellemommy,1,"鲨鱼肝油, 盒",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,ELLEMOMMY优生妈咪,9773346
"ELLEMOMMY 深海鳕鱼肝油软胶囊2（1岁以上婴幼儿,银装) 600mg*30粒/盒","ellemommy,  , 深海, 鳕鱼肝油, 软, 胶, 囊, 2, （, 1, 岁, 以, 上, 婴, 幼儿, ,, 银装, ),  , 600mg, *, 30, 粒, /, 盒",ellemommy,1,"鳕鱼肝油, 盒",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,ELLEMOMMY优生妈咪,9773357
高培 冰极鳕鱼肝油 浓缩型 (0-3岁） 60粒/瓶,"高培,  , 冰极, 鳕鱼肝油,  , 浓缩型,  , (, 0, -, 3, 岁, ）,  , 60, 粒, /, 瓶",,0,鳕鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,Glodmax 高培,10063339
高培 冰极鳕鱼肝油(0-3岁) 60粒/瓶,"高培,  , 冰极, 鳕鱼肝油, (, 0, -, 3, 岁, ),  , 60, 粒, /, 瓶",,0,鳕鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,Glodmax 高培,10063340
“优朵” 鲨鱼肝油软胶囊650mg×30粒/盒,"“, 优朵, ”,  , 鲨鱼肝油, 软, 胶, 囊, 650mg, ×, 30, 粒, /, 盒",优朵,1,"鲨鱼肝油, 盒",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,优朵,41770
“优朵” 鳕鱼肝油软胶囊600mg×30粒/盒,"“, 优朵, ”,  , 鳕鱼肝油, 软, 胶, 囊, 600mg, ×, 30, 粒, /, 盒",优朵,1,"鳕鱼肝油, 盒",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,优朵,41714
优朵 鳕鱼肝油软胶囊（加强型） 500mg*30粒/盒,"优朵,  , 鳕鱼肝油, 软, 胶, 囊, （, 加, 强, 型, ）,  , 500mg, *, 30, 粒, /, 盒",优朵,1,"鳕鱼肝油, 盒",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,优朵,10075168
ELLEMOMMY营养三合一鱼肝油（妈妈型）复合软胶囊银装,"ellemommy, 营养, 三, 合, 一, 鱼肝油, （, 妈, 妈, 型, ）, 复, 合, 软, 胶, 囊, 银装",ellemommy,1,"营养, 鱼肝油",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,优生妈咪,10605808
可爱的 肝油AD(糖）丸,"可爱的,  , 肝, 油, ad, (, 糖, ）, 丸",可爱的,1,油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,可爱的,68111
可爱的 肝油丸180粒*2罐,"可爱的,  , 肝, 油, 丸, 180, 粒, *, 2, 罐",可爱的,1,"油, 罐",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,可爱的,174403
可爱的肝油ADC（糖）丸180粒,"可爱的, 肝, 油, adc, （, 糖, ）, 丸, 180, 粒",可爱的,1,油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,可爱的,35176
培宝康 仔力奇鲨鱼肝油(提取物胶丸)500mg*30粒/盒,"培宝康,  , 仔力奇, 鲨鱼肝油, (, 提, 取, 物, 胶, 丸, ), 500mg, *, 30, 粒, /, 盒",培宝康,1,"鲨鱼肝油, 盒",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,培宝康,278886
彤宝 聪力胶丸（3合一鱼肝油）30粒/盒,"彤宝,  , 聪, 力, 胶, 丸, （, 3, 合, 一, 鱼肝油, ）, 30, 粒, /, 盒",彤宝,1,盒,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,彤宝,326012
恒寿堂 金枪鱼油胶丸（45粒婴童装）,"恒, 寿, 堂,  , 金, 枪, 鱼油, 胶, 丸, （, 45, 粒, 婴, 童装, ）",,0,"枪, 鱼油",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,恒寿堂,175531
恒寿堂 鲨鱼肝油胶丸（45粒婴童装）,"恒, 寿, 堂,  , 鲨鱼肝油, 胶, 丸, （, 45, 粒, 婴, 童装, ）",,0,鲨鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,恒寿堂,175520
恒寿堂 鳕鱼肝油胶丸（45粒婴童装）,"恒, 寿, 堂,  , 鳕鱼肝油, 胶, 丸, （, 45, 粒, 婴, 童装, ）",,0,鳕鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,恒寿堂,175542
"挪亚 ""皇家传奇"" 挪亚野生鳕鱼肝油700mg*60粒/瓶","挪亚,  , "", 皇家, 传奇, "",  , 挪亚, 野, 生, 鳕鱼肝油, 700mg, *, 60, 粒, /, 瓶",挪亚,1,鳕鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,挪亚,10022454
挪亚 鳕鱼油 液体 250ml（通用型装）,"挪亚,  , 鳕, 鱼油,  , 液, 体,  , 250ml, （, 通用, 型, 装, ）",挪亚,1,鱼油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,挪亚,10014365
挪亚 鳕鱼油 软胶囊 1000mg*40粒/盒（通用型装）,"挪亚,  , 鳕, 鱼油,  , 软, 胶, 囊,  , 1000mg, *, 40, 粒, /, 盒, （, 通用, 型, 装, ）",挪亚,1,"鱼油, 盒",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,挪亚,10014376
挪亚 鳕鱼油 软胶囊(脑灵智)高DHA 600mg*100粒/瓶,"挪亚,  , 鳕, 鱼油,  , 软, 胶, 囊, (, 脑, 灵, 智, ), 高, dha,  , 600mg, *, 100, 粒, /, 瓶",挪亚,1,"鱼油, dha",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,挪亚,10014412
挪亚 鳕鱼油 软胶囊(脑灵智)高DHA 600mg*30粒/盒(铝板),"挪亚,  , 鳕, 鱼油,  , 软, 胶, 囊, (, 脑, 灵, 智, ), 高, dha,  , 600mg, *, 30, 粒, /, 盒, (, 铝, 板, )",挪亚,1,"鱼油, dha, 盒",3,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,挪亚,10014401
挪亚 鳕鱼油 软胶囊(金装) 600mg*100粒/瓶,"挪亚,  , 鳕, 鱼油,  , 软, 胶, 囊, (, 金装, ),  , 600mg, *, 100, 粒, /, 瓶",挪亚,1,鱼油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,挪亚,10014398
挪亚 鳕鱼油 软胶囊(金装)婴幼儿专用 600mg*45粒/瓶,"挪亚,  , 鳕, 鱼油,  , 软, 胶, 囊, (, 金装, ), 婴, 幼儿, 专, 用,  , 600mg, *, 45, 粒, /, 瓶",挪亚,1,"鱼油, 幼儿",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,挪亚,10014387
金装美素乐较大婴儿配方奶粉900g/罐（6-12个月）+挪亚 鳕鱼油 软胶囊(金装)婴幼儿专用 600mg*45粒/瓶 ,"金装, 美素, 乐, 较, 大, 婴儿, 配, 方, 奶粉, 900g, /, 罐, （, 6, -, 12, 个月, ）, +, 挪亚,  , 鳕, 鱼油,  , 软, 胶, 囊, (, 金装, ), 婴, 幼儿, 专, 用,  , 600mg, *, 45, 粒, /, 瓶,  ",美素,1,"婴儿, 奶粉, 罐, 鱼油, 幼儿",5,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,挪亚,11194288
朵望 精装鳕鱼肝油（0-1香橙）30粒/盒,"朵望,  , 精, 装, 鳕鱼肝油, （, 0, -, 1, 香, 橙, ）, 30, 粒, /, 盒",朵望,1,"鳕鱼肝油, 盒",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,朵望,12179612
朵望 精装鳕鱼肝油（0-1香草）30粒/盒,"朵望,  , 精, 装, 鳕鱼肝油, （, 0, -, 1, 香, 草, ）, 30, 粒, /, 盒",朵望,1,"鳕鱼肝油, 盒",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,朵望,12179634
朵望 精装鳕鱼肝油（1-6香橙）30粒/盒,"朵望,  , 精, 装, 鳕鱼肝油, （, 1, -, 6, 香, 橙, ）, 30, 粒, /, 盒",朵望,1,"鳕鱼肝油, 盒",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,朵望,12179623
朵望 精装鳕鱼肝油（1-6香草）30粒/盒,"朵望,  , 精, 装, 鳕鱼肝油, （, 1, -, 6, 香, 草, ）, 30, 粒, /, 盒",朵望,1,"鳕鱼肝油, 盒",2,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,朵望,12179645
朵望 鳕鱼肝油软胶囊（1-6岁）（橙味）30粒,"朵望,  , 鳕鱼肝油, 软, 胶, 囊, （, 1, -, 6, 岁, ）, （, 橙味, ）, 30, 粒",朵望,1,鳕鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,朵望,10689846
朵望优贝二合一鲨鱼肝油,"朵望, 优贝, 二, 合, 一, 鲨鱼肝油",朵望,1,鲨鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,朵望,10689960
朵望鳕鱼肝油(0-1香橙)450mg×30粒,"朵望, 鳕鱼肝油, (, 0, -, 1, 香, 橙, ), 450mg, ×, 30, 粒",朵望,1,鳕鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,朵望,10689835
朵望鳕鱼肝油(0-1香草)450mg×30粒,"朵望, 鳕鱼肝油, (, 0, -, 1, 香, 草, ), 450mg, ×, 30, 粒",朵望,1,鳕鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,朵望,10689857
朵望鳕鱼肝油(1-6香草）,"朵望, 鳕鱼肝油, (, 1, -, 6, 香, 草, ）",朵望,1,鳕鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,朵望,10689868
益力健 多合一复合鲨鱼肝油软胶囊700mg*30粒,"益力健,  , 多, 合, 一, 复, 合, 鲨鱼肝油, 软, 胶, 囊, 700mg, *, 30, 粒",益力健,1,鲨鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,益力健,187122
益力健 多合一复合鲨鱼肝油软胶囊700mg*60粒,"益力健,  , 多, 合, 一, 复, 合, 鲨鱼肝油, 软, 胶, 囊, 700mg, *, 60, 粒",益力健,1,鲨鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,益力健,187133
益力健 鳕鱼肝油软胶囊600mg*30粒,"益力健,  , 鳕鱼肝油, 软, 胶, 囊, 600mg, *, 30, 粒",益力健,1,鳕鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,益力健,187100
神豆 维思盾多维鱼肝油营养软糖 1000mg*80粒,"神豆,  , 维, 思, 盾, 多, 维, 鱼肝油, 营养, 软, 糖,  , 1000mg, *, 80, 粒",神豆,1,"鱼肝油, 营养, 糖",3,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,神豆,10128004
神豆 维思盾金装三合一智慧鱼肝油 30粒*0.5g,"神豆,  , 维, 思, 盾, 金装, 三, 合, 一, 智, 慧, 鱼肝油,  , 30, 粒, *, 0.5g",神豆,1,鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,神豆,10127954
纽瑞滋鳕鱼肝油软胶囊10粒,"纽瑞滋, 鳕鱼肝油, 软, 胶, 囊, 10, 粒",纽瑞滋,1,鳕鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,纽瑞滋,10642521
纽瑞滋鳕鱼肝油软胶囊70粒,"纽瑞滋, 鳕鱼肝油, 软, 胶, 囊, 70, 粒",纽瑞滋,1,鳕鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,纽瑞滋,10642576
贝优嘉 2合1鲨鱼肝油软胶囊 700mg*30粒,"贝优嘉,  , 2, 合, 1, 鲨鱼肝油, 软, 胶, 囊,  , 700mg, *, 30, 粒",贝优嘉,1,鲨鱼肝油,1,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,贝优嘉,11066254
